warehouse_id,product_id,stock_quantity,reorder_level,safety_stock,last_restocked,name,category,price,cost_price,ABC_Class,is_overstock,stockout_risk,est_lost_revenue,dead_inventory
WH008,307,121,40,15,2026-07-09,Rupa Non-Fiction Blanditiis,Books,1416.59,847.81,C,True,False,0.0,True
WH008,309,326,19,8,2026-06-21,Bombay Dyeing Furniture Unde,Home & Kitchen,46736.58,25519.46,B,True,False,0.0,False
WH008,310,274,16,10,2026-06-15,Zara Men Laborum,Fashion,520.83,325.41,C,True,False,0.0,True
WH008,312,98,34,16,2026-05-25,Michelin Parts Molestias,Automotive,7247.98,3313.34,C,False,False,0.0,False
WH008,315,158,14,15,2026-06-16,Nivia Fitness Cum,Sports,4629.83,2133.25,C,True,False,0.0,True
WH008,317,9,43,14,2026-07-07,Oxford Non-Fiction Pariatur,Books,1408.11,957.05,C,False,True,0.0,False
WH008,320,36,37,9,2026-06-19,Yonex Equipment Sapiente,Sports,14708.01,8901.86,C,False,False,0.0,False
WH008,321,5,32,9,2026-07-14,Cello Office Ratione,Stationery,486.23,298.41,C,False,True,0.0,False
WH008,323,94,34,18,2026-05-17,Bajaj Furniture Dolorem,Home & Kitchen,28885.62,19242.0,C,False,False,0.0,False
WH008,324,6,36,14,2026-07-10,Zara Accessories Neque,Fashion,7299.43,5341.35,B,False,True,0.0,False
WH008,326,28,29,5,2026-06-16,Nykaa Skincare Alias,Beauty,3223.1,1583.91,C,False,False,0.0,False
WH008,327,38,34,18,2026-07-09,Prestige Bedding Debitis,Home & Kitchen,26785.78,16192.79,A,False,False,0.0,False
WH008,328,118,26,10,2026-07-15,Samsung Audio Necessitatibus,Electronics,39619.53,29127.73,C,True,False,0.0,True
WH008,332,143,22,11,2026-06-14,Nivia Equipment Sunt,Sports,19238.79,7940.56,B,True,False,0.0,False
WH008,334,144,36,10,2026-05-22,Lakme Fragrance Odio,Beauty,4318.27,1736.29,C,True,False,0.0,True
WH008,335,149,20,18,2026-06-27,Lego Action Figures Sed,Toys,2356.85,989.48,C,True,False,0.0,True
WH008,336,105,12,17,2026-05-20,Parker Office At,Stationery,193.46,129.45,C,True,False,0.0,True
WH008,338,83,49,18,2026-05-29,ITC Staples Rerum,Grocery,762.2,397.17,C,False,False,0.0,False
WH008,339,46,11,7,2026-05-17,Lakme Haircare Asperiores,Beauty,2026.15,819.84,C,True,False,0.0,True
WH008,341,107,23,15,2026-05-28,IKEA Bedding Accusantium,Home & Kitchen,29951.23,13441.3,B,True,False,0.0,False
WH008,343,81,34,15,2026-06-23,Lakme Haircare Commodi,Beauty,4181.11,2970.39,C,False,False,0.0,False
WH008,344,5,18,7,2026-07-03,Patanjali Snacks Magni,Grocery,874.67,384.41,C,False,True,0.0,False
WH008,345,82,17,7,2026-06-10,Zara Women Eaque,Fashion,5409.12,3200.7,B,True,False,0.0,False
WH008,346,8,32,8,2026-07-10,Sony Audio Recusandae,Electronics,49584.4,30003.28,A,False,True,0.0,False
WH008,348,244,42,18,2026-06-04,Michelin Parts Ducimus,Automotive,6942.68,3623.42,C,True,False,0.0,True
WH008,349,405,36,11,2026-06-04,Loreal Skincare Facere,Beauty,376.83,194.76,C,True,False,0.0,True
WH008,351,232,39,12,2026-06-06,Cello Pens Sequi,Stationery,1497.05,799.0,C,True,False,0.0,True
WH008,352,33,18,19,2026-05-27,Faber-Castell Pens Blanditiis,Stationery,384.56,264.39,C,False,False,0.0,False
WH008,353,82,47,16,2026-05-19,Amul Snacks Eaque,Grocery,370.7,164.98,C,False,False,0.0,False
WH008,354,337,45,5,2026-07-01,Lego Educational Animi,Toys,6148.58,4111.44,C,True,False,0.0,True
WH008,355,470,31,19,2026-06-17,Lego Action Figures Maxime,Toys,1774.15,1037.31,C,True,False,0.0,True
WH008,356,59,49,6,2026-07-11,Puma Kids Alias,Fashion,9240.7,6859.31,B,False,False,0.0,False
WH008,358,214,30,19,2026-05-23,Penguin Academic Fuga,Books,1212.31,825.47,C,True,False,0.0,True
WH008,359,97,42,18,2026-05-22,Yonex Outdoor Nemo,Sports,17624.57,11356.41,C,False,False,0.0,False
WH008,360,134,39,16,2026-06-05,Samsung Wearables Voluptas,Electronics,25427.74,16644.05,A,True,False,0.0,False
WH008,362,13,31,7,2026-06-15,Lego Plush Nisi,Toys,3623.71,2325.62,C,False,False,0.0,False
WH008,363,218,44,14,2026-06-28,Sony Wearables Ex,Electronics,35127.9,17001.65,B,True,False,0.0,False
WH008,364,18,48,19,2026-06-26,Bosch Tools Quas,Automotive,7747.73,5367.21,C,False,True,0.0,False
WH008,366,5,33,10,2026-06-01,Amul Personal Care Provident,Grocery,705.95,476.79,C,False,True,0.0,False
WH008,367,785,10,8,2026-07-10,Arihant Fiction Illum,Books,1454.5,1082.44,C,True,False,0.0,True
WH008,368,230,32,8,2026-05-22,IKEA Furniture Impedit,Home & Kitchen,14600.6,9356.48,C,True,False,0.0,True
WH008,369,416,34,7,2026-06-23,Decathlon Equipment Similique,Sports,7488.86,4117.89,C,True,False,0.0,True
WH008,371,4,12,13,2026-05-23,Michelin Accessories Porro,Automotive,9903.93,6801.01,C,False,True,0.0,False
WH008,372,91,32,8,2026-06-29,Boat Laptops Quae,Electronics,37471.31,18036.61,B,False,False,0.0,False
WH008,373,227,26,17,2026-06-13,Rupa Non-Fiction Quaerat,Books,1915.21,935.62,C,True,False,0.0,True
WH008,374,169,14,13,2026-06-25,Nykaa Makeup Saepe,Beauty,2965.99,1917.09,C,True,False,0.0,True
WH008,375,76,49,18,2026-07-02,Nike Women Delectus,Fashion,4091.45,2096.98,C,False,False,0.0,False
WH008,376,246,15,8,2026-06-11,3M Accessories Dolorum,Automotive,12791.58,8240.48,C,True,False,0.0,True
WH008,377,105,40,19,2026-06-02,Nivia Team Sports Sed,Sports,19933.25,13457.14,C,False,False,0.0,False
WH008,380,2,30,8,2026-06-22,Apple Audio Et,Electronics,81790.55,34121.5,A,False,True,0.0,False
WH008,381,201,39,9,2026-07-02,Lakme Fragrance Dolor,Beauty,2619.76,1886.84,C,True,False,0.0,True
WH008,382,207,42,7,2026-06-21,Patanjali Staples Perferendis,Grocery,703.44,393.4,C,True,False,0.0,True
WH008,383,4,17,7,2026-06-04,Hamleys Board Games Aperiam,Toys,3171.93,1579.46,C,False,True,0.0,False
WH008,384,10,17,14,2026-07-01,Nivia Outdoor Quidem,Sports,1459.85,710.48,C,False,True,0.0,False
WH008,385,3,34,10,2026-05-25,Patanjali Staples Porro,Grocery,387.2,188.04,C,False,True,0.0,False
WH008,386,107,19,19,2026-07-03,Penguin Children Aut,Books,1660.4,666.05,C,True,False,0.0,True
WH008,387,37,14,16,2026-07-08,Mattel Educational Dolorem,Toys,5004.96,2156.75,B,False,False,0.0,False
WH008,388,227,48,16,2026-07-01,Boat Smartphones Perferendis,Electronics,129233.74,80586.15,B,True,False,0.0,False
WH008,389,139,12,16,2026-05-17,Puma Accessories Alias,Fashion,403.38,175.96,C,True,False,0.0,True
WH008,390,40,15,11,2026-05-17,Nykaa Haircare Repellendus,Beauty,359.24,241.39,C,False,False,0.0,False
WH008,391,359,14,6,2026-07-15,Bosch Accessories Reiciendis,Automotive,1267.65,668.26,C,True,False,0.0,True
WH008,393,4,15,14,2026-06-25,Zara Women Deleniti,Fashion,5205.1,3853.93,C,False,True,0.0,False
WH008,394,41,29,6,2026-06-30,Tata Snacks Enim,Grocery,851.44,365.63,C,False,False,0.0,False
WH008,395,152,13,11,2026-07-13,Funskool Board Games Animi,Toys,7955.74,4972.04,C,True,False,0.0,True
WH008,396,93,48,5,2026-06-04,Faber-Castell Pens Impedit,Stationery,1046.99,698.16,C,False,False,0.0,False
WH008,397,125,45,8,2026-06-13,Faber-Castell Pens Ullam,Stationery,1422.13,635.15,C,False,False,0.0,False
WH008,400,42,42,19,2026-06-22,3M Parts Nulla,Automotive,14319.5,7822.09,C,False,False,0.0,False
WH008,401,153,36,10,2026-06-20,Oxford Academic Ea,Books,110.75,66.86,C,True,False,0.0,True
WH008,402,629,31,11,2026-06-07,Zara Men Sequi,Fashion,9647.63,4641.31,C,True,False,0.0,True
WH008,403,111,31,7,2026-06-16,Loreal Makeup Fuga,Beauty,3361.46,2478.48,C,True,False,0.0,True
WH008,407,468,23,13,2026-05-18,Parker Art Supplies Amet,Stationery,1228.82,856.83,C,True,False,0.0,True
WH008,408,152,12,11,2026-06-30,Apple Audio Dolor,Electronics,62044.63,32257.69,B,True,False,0.0,False
WH008,409,93,40,13,2026-06-14,ITC Beverages Odio,Grocery,878.01,376.12,B,False,False,0.0,False
WH008,411,382,34,7,2026-06-30,Michelin Care Voluptate,Automotive,2827.31,1329.25,C,True,False,0.0,True
WH008,412,836,37,11,2026-07-04,ITC Snacks Libero,Grocery,249.56,140.11,C,True,False,0.0,True
WH008,413,42,38,16,2026-07-04,Mamaearth Haircare Eveniet,Beauty,1454.76,730.81,C,False,False,0.0,False
WH008,414,334,40,9,2026-05-28,Apple Laptops Labore,Electronics,17156.74,10390.1,C,True,False,0.0,True
WH008,416,294,13,9,2026-07-02,Sony Audio Sint,Electronics,148871.06,90219.44,C,True,False,0.0,True
WH008,417,23,10,7,2026-07-09,Nykaa Makeup Fugit,Beauty,1138.28,682.62,C,False,False,0.0,False
WH008,418,150,23,16,2026-05-26,Puma Men Natus,Fashion,4243.18,2284.79,C,True,False,0.0,True
WH008,420,406,38,6,2026-05-23,Cello Pens Dolores,Stationery,447.63,201.17,C,True,False,0.0,True
WH008,422,21,19,13,2026-05-22,Rupa Fiction Quos,Books,823.76,501.33,C,False,False,0.0,False
WH008,423,182,14,18,2026-06-23,Lakme Skincare Nesciunt,Beauty,1302.39,932.62,C,True,False,0.0,True
WH008,424,620,24,10,2026-06-17,Penguin Children Maiores,Books,276.58,151.29,C,True,False,0.0,True
WH008,425,101,37,13,2026-05-20,Rupa Non-Fiction A,Books,658.61,489.21,C,False,False,0.0,False
WH008,427,105,33,18,2026-07-04,Mamaearth Fragrance Iusto,Beauty,4808.7,3333.4,C,True,False,0.0,True
WH008,430,50,47,7,2026-06-10,Lakme Makeup Rerum,Beauty,4691.26,3246.45,C,False,False,0.0,False
WH008,431,152,21,12,2026-07-11,Lakme Makeup Ducimus,Beauty,208.84,125.22,C,True,False,0.0,True
WH008,432,237,36,11,2026-06-22,Yonex Equipment Aspernatur,Sports,1104.91,750.46,C,True,False,0.0,True
WH008,433,5,39,10,2026-06-04,Nivia Fitness Aliquid,Sports,5378.21,2578.65,C,False,True,0.0,False
WH008,436,215,39,14,2026-06-09,Zara Men Enim,Fashion,4552.3,2470.21,C,True,False,0.0,True
WH008,437,64,39,11,2026-06-03,Classmate Office Corporis,Stationery,529.31,338.29,C,False,False,0.0,False
WH008,438,32,21,9,2026-06-01,Fabindia Men Blanditiis,Fashion,9681.63,5199.37,C,False,False,0.0,False
WH008,439,22,12,19,2026-06-07,Lakme Makeup Cum,Beauty,4490.2,2425.43,C,False,False,0.0,False
WH008,440,27,13,6,2026-07-01,Boat Laptops Eveniet,Electronics,37204.81,26832.25,C,False,False,0.0,False
WH008,441,92,22,12,2026-06-28,Arihant Non-Fiction Ut,Books,1834.15,1353.69,C,True,False,0.0,True
WH008,442,333,14,9,2026-07-09,Michelin Care Quo,Automotive,8846.17,4820.93,C,True,False,0.0,True
WH008,443,86,37,7,2026-07-13,Bosch Parts Inventore,Automotive,1025.68,455.2,C,False,False,0.0,False
WH008,444,164,25,19,2026-06-26,Nike Men Nesciunt,Fashion,1077.86,487.32,C,True,False,0.0,True
WH008,445,55,24,6,2026-07-12,Yonex Fitness Tempore,Sports,3597.77,1448.16,C,False,False,0.0,False
WH008,446,25,27,11,2026-06-23,ITC Snacks Labore,Grocery,261.51,131.45,C,False,False,0.0,False
WH008,447,93,37,11,2026-07-08,Bombay Dyeing Bedding Nesciunt,Home & Kitchen,43925.32,29877.36,C,False,False,0.0,False
WH008,448,9,20,18,2026-06-23,Apple Laptops Nobis,Electronics,21832.71,15963.3,B,False,True,0.0,False
WH008,450,25,21,16,2026-06-20,Nykaa Haircare Eum,Beauty,436.32,305.24,C,False,False,0.0,False
WH008,452,491,39,19,2026-07-13,Apple Audio Sapiente,Electronics,133492.56,95973.3,C,True,False,0.0,True
WH008,454,21,24,11,2026-07-03,Boat Audio Omnis,Electronics,105597.35,70978.37,B,False,False,0.0,False
WH008,455,276,44,19,2026-05-31,Lego Action Figures Consequuntur,Toys,827.79,595.3,C,True,False,0.0,True
WH008,456,183,30,19,2026-06-27,Hamleys Educational Vel,Toys,4943.49,2390.89,C,True,False,0.0,True
WH008,457,100,13,13,2026-05-26,Tata Staples Tempore,Grocery,864.19,386.79,C,True,False,0.0,True
WH008,458,164,30,14,2026-06-21,Bosch Parts Perspiciatis,Automotive,10721.22,6439.9,B,True,False,0.0,False
WH008,459,11,18,18,2026-06-08,Puma Kids Pariatur,Fashion,4792.88,3135.65,C,False,True,0.0,False
WH008,460,217,31,8,2026-06-17,Lego Action Figures Libero,Toys,1133.7,534.97,C,True,False,0.0,True
WH008,461,164,36,19,2026-05-30,Funskool Action Figures Laborum,Toys,5580.57,2334.91,C,True,False,0.0,True
WH008,462,477,42,18,2026-06-12,Lakme Fragrance Quia,Beauty,3294.04,1650.07,C,True,False,0.0,True
WH008,463,55,16,13,2026-07-13,Lakme Makeup Assumenda,Beauty,2728.17,1145.92,C,True,False,0.0,True
WH008,465,28,23,19,2026-05-25,Classmate Art Supplies Minima,Stationery,881.42,391.42,C,False,False,0.0,False
WH008,466,256,30,15,2026-05-22,Puma Men Perferendis,Fashion,3866.34,2144.34,C,True,False,0.0,True
WH008,467,206,36,7,2026-07-12,Bajaj Furniture Distinctio,Home & Kitchen,25750.69,10961.49,C,True,False,0.0,True
WH008,468,10,48,15,2026-07-14,Tata Snacks Deleniti,Grocery,172.45,122.33,C,False,True,0.0,False
WH008,469,2,49,14,2026-06-13,Boat Audio Sapiente,Electronics,66613.76,40780.57,C,False,True,0.0,False
WH008,471,64,44,18,2026-07-06,Apple Laptops Commodi,Electronics,66515.59,47858.85,A,False,False,0.0,False
WH008,475,115,19,13,2026-06-15,Bombay Dyeing Furniture Ea,Home & Kitchen,20083.48,13778.82,C,True,False,0.0,True
WH008,476,343,22,12,2026-06-22,Mattel Plush Sit,Toys,5908.85,2933.68,C,True,False,0.0,True
WH008,477,416,36,12,2026-05-18,Rupa Fiction Aspernatur,Books,1497.49,1029.61,C,True,False,0.0,True
WH008,478,31,15,6,2026-06-06,Samsung Smartphones Dolorum,Electronics,22673.42,12601.6,B,False,False,0.0,False
WH008,479,152,21,6,2026-05-26,Cosco Outdoor Accusantium,Sports,12365.51,5993.27,C,True,False,0.0,True
WH008,480,82,18,5,2026-06-24,Cosco Team Sports Veritatis,Sports,8253.88,5676.62,C,True,False,0.0,True
WH008,481,66,17,7,2026-06-04,Funskool Plush Quae,Toys,750.35,484.96,C,True,False,0.0,True
WH008,482,38,15,11,2026-07-01,Sony Smartphones Suscipit,Electronics,94244.68,53960.18,A,False,False,0.0,False
WH008,483,79,36,10,2026-06-09,Bajaj Bedding Voluptate,Home & Kitchen,32299.03,15595.81,C,False,False,0.0,False
WH008,484,50,24,9,2026-07-12,Prestige Bedding At,Home & Kitchen,46304.85,29172.6,C,False,False,0.0,False
WH008,486,90,46,14,2026-06-10,Patanjali Beverages Tempora,Grocery,632.36,436.56,C,False,False,0.0,False
WH008,487,107,11,10,2026-06-08,Puma Women Dolor,Fashion,1315.36,549.55,C,True,False,0.0,True
WH008,488,54,23,13,2026-05-21,Cello Pens Enim,Stationery,24.59,15.61,C,False,False,0.0,False
WH008,489,32,49,10,2026-07-11,Loreal Makeup Accusamus,Beauty,3083.42,1496.63,B,False,False,0.0,False
WH008,490,75,40,13,2026-07-08,ITC Staples Qui,Grocery,805.44,476.84,C,False,False,0.0,False
WH008,491,22,17,11,2026-06-05,Oxford Fiction Accusantium,Books,1217.53,844.85,C,False,False,0.0,False
WH008,492,8,42,14,2026-06-22,Amul Snacks Nesciunt,Grocery,174.08,98.17,C,False,True,0.0,False
WH008,493,142,31,11,2026-06-07,ITC Beverages Quia,Grocery,426.78,175.89,C,True,False,0.0,True
WH008,495,104,12,16,2026-05-30,Michelin Tools Ipsum,Automotive,2160.48,1304.8,C,True,False,0.0,True
WH008,496,297,42,8,2026-05-23,Nykaa Fragrance Dolores,Beauty,1816.22,960.32,C,True,False,0.0,True
WH008,497,36,19,6,2026-06-05,Classmate Art Supplies Eius,Stationery,1107.1,705.13,C,False,False,0.0,False
WH008,502,137,11,16,2026-06-14,Sony Smartphones Eius,Electronics,35181.87,20211.02,C,True,False,0.0,True
WH008,503,337,47,16,2026-05-25,Nike Kids Et,Fashion,5990.37,4074.03,C,True,False,0.0,True
WH008,505,633,48,13,2026-05-30,Oxford Children Expedita,Books,1019.16,494.34,C,True,False,0.0,True
WH008,506,4,35,13,2026-07-08,Mattel Educational Nesciunt,Toys,6766.32,4600.76,C,False,True,0.0,False
WH008,507,477,43,10,2026-06-24,Lego Board Games Asperiores,Toys,3161.49,1600.11,C,True,False,0.0,True
WH008,510,52,19,19,2026-05-25,Lego Action Figures Reprehenderit,Toys,7260.59,4530.89,C,False,False,0.0,False
WH008,511,37,26,6,2026-05-23,Lego Plush Suscipit,Toys,2797.95,1753.53,C,False,False,0.0,False
WH008,513,82,38,18,2026-06-06,Godrej Care Assumenda,Automotive,1046.83,535.79,C,False,False,0.0,False
WH008,514,127,35,18,2026-06-02,Puma Women Neque,Fashion,4113.56,2180.14,C,True,False,0.0,True
WH008,516,296,11,14,2026-06-08,Sony Laptops Culpa,Electronics,106739.58,63007.51,A,True,False,0.0,False
WH008,519,292,47,5,2026-06-03,Bosch Accessories Aliquid,Automotive,3756.77,2781.72,C,True,False,0.0,True
WH008,522,128,41,18,2026-06-06,Parker Art Supplies Voluptatibus,Stationery,469.21,226.81,C,True,False,0.0,True
WH008,523,59,47,17,2026-06-23,Patanjali Personal Care In,Grocery,508.86,297.95,C,False,False,0.0,False
WH008,526,50,45,13,2026-06-01,Bosch Care Eos,Automotive,7086.92,4587.64,C,False,False,0.0,False
WH008,527,82,24,19,2026-06-27,Puma Kids Fugit,Fashion,4072.27,2276.66,B,True,False,0.0,False
WH008,528,33,33,14,2026-07-13,Oxford Fiction Corrupti,Books,380.39,228.82,C,False,False,0.0,False
WH008,529,5,39,11,2026-06-23,Oxford Fiction Blanditiis,Books,614.73,286.74,C,False,True,0.0,False
WH008,530,263,31,19,2026-07-15,Puma Men Id,Fashion,8539.9,5612.42,A,True,False,0.0,False
WH008,531,133,19,16,2026-07-04,Penguin Fiction Quia,Books,1048.94,661.05,C,True,False,0.0,True
WH008,532,9,26,16,2026-06-09,Tata Staples Ratione,Grocery,263.62,187.27,C,False,True,0.0,False
WH008,533,97,23,5,2026-06-21,3M Accessories Nam,Automotive,10139.31,7018.31,B,True,False,0.0,False
WH008,534,6,48,8,2026-05-28,ITC Beverages Repellat,Grocery,247.88,104.54,C,False,True,0.0,False
WH008,538,30,47,6,2026-05-27,Cello Pens Cumque,Stationery,1041.15,459.0,C,False,False,0.0,False
WH008,539,45,10,11,2026-05-25,3M Parts Perspiciatis,Automotive,5285.09,2491.46,C,True,False,0.0,True
WH008,540,144,38,14,2026-05-23,ITC Snacks Necessitatibus,Grocery,172.18,112.47,C,True,False,0.0,True
WH008,541,564,39,12,2026-07-14,Amul Staples Perspiciatis,Grocery,639.14,309.27,C,True,False,0.0,True
WH008,543,6,12,11,2026-06-01,Puma Accessories Quia,Fashion,2490.38,1560.95,C,False,True,0.0,False
WH008,544,87,19,5,2026-06-17,Oxford Academic Esse,Books,947.81,401.51,C,True,False,0.0,True
WH008,545,125,38,11,2026-05-24,Yonex Equipment Enim,Sports,8847.31,6176.74,C,True,False,0.0,True
WH008,546,54,23,9,2026-06-13,Classmate Office Animi,Stationery,1340.1,793.46,C,False,False,0.0,False
WH008,547,4,15,19,2026-07-11,Apple Wearables Consequuntur,Electronics,51822.06,35207.04,B,False,True,0.0,False
WH008,548,340,46,15,2026-06-02,Loreal Fragrance Beatae,Beauty,4542.29,3372.59,B,True,False,0.0,False
WH008,550,25,43,14,2026-06-19,Parker Pens Quidem,Stationery,494.87,286.63,C,False,False,0.0,False
WH008,551,253,26,5,2026-07-10,Sony Wearables Officiis,Electronics,47492.89,28233.85,B,True,False,0.0,False
WH008,552,29,12,14,2026-06-18,Loreal Fragrance Nesciunt,Beauty,3540.49,2057.73,C,False,False,0.0,False
WH008,555,125,46,5,2026-06-01,Funskool Plush Ullam,Toys,401.11,266.87,C,False,False,0.0,False
WH008,556,9,29,13,2026-06-19,IKEA Bedding Dolorem,Home & Kitchen,6980.13,4910.63,C,False,True,0.0,False
WH008,558,1,11,11,2026-06-06,3M Care Ut,Automotive,14700.89,6626.25,C,False,True,0.0,False
WH008,560,190,25,6,2026-06-04,Loreal Skincare Soluta,Beauty,3500.44,1569.57,C,True,False,0.0,True
WH008,561,88,22,10,2026-06-20,Tata Beverages Dolor,Grocery,118.28,86.95,C,True,False,0.0,True
WH008,564,8,12,16,2026-07-05,ITC Personal Care Quia,Grocery,234.28,94.84,C,False,True,0.0,False
WH008,566,91,16,12,2026-06-07,3M Accessories Iste,Automotive,5153.69,2709.41,C,True,False,0.0,True
WH008,567,7,25,16,2026-07-07,Michelin Parts Unde,Automotive,10200.59,7282.83,C,False,True,0.0,False
WH008,568,79,24,8,2026-05-17,Samsung Wearables Possimus,Electronics,133712.5,98750.23,A,True,False,0.0,False
WH008,569,36,39,13,2026-05-24,Bosch Accessories Amet,Automotive,8274.2,3485.11,A,False,False,0.0,False
WH008,570,155,49,5,2026-05-17,Oxford Fiction Delectus,Books,1891.25,886.02,C,True,False,0.0,True
WH008,571,100,44,14,2026-07-07,Rupa Non-Fiction Ipsum,Books,1329.34,810.64,C,False,False,0.0,False
WH008,572,7,14,16,2026-06-14,Mamaearth Fragrance Voluptas,Beauty,779.63,419.18,C,False,True,0.0,False
WH008,573,116,12,18,2026-06-20,Apple Audio Temporibus,Electronics,75881.18,36931.55,B,True,False,0.0,False
WH008,577,63,32,17,2026-05-28,Zara Men Numquam,Fashion,3464.52,2590.28,C,False,False,0.0,False
WH008,578,172,43,11,2026-06-26,Faber-Castell Pens Porro,Stationery,782.91,535.38,C,True,False,0.0,True
WH008,579,130,28,12,2026-06-20,Yonex Outdoor Esse,Sports,14771.46,7448.1,C,True,False,0.0,True
WH008,580,46,48,11,2026-05-28,ITC Snacks Quaerat,Grocery,975.69,461.66,C,False,False,0.0,False
WH008,583,166,35,10,2026-06-18,Bosch Parts Nesciunt,Automotive,11291.77,8116.81,B,True,False,0.0,False
WH008,585,109,46,15,2026-05-20,Puma Kids Quasi,Fashion,8279.66,4418.58,C,False,False,0.0,False
WH008,586,2,16,7,2026-06-17,Oxford Academic Dicta,Books,638.63,357.39,C,False,True,0.0,False
WH008,587,354,13,6,2026-06-13,Loreal Fragrance Fugit,Beauty,4213.88,1775.84,A,True,False,0.0,False
WH008,589,31,19,16,2026-06-26,Funskool Educational Rerum,Toys,6920.21,3780.42,C,False,False,0.0,False
WH008,590,121,49,8,2026-07-04,Arihant Fiction Dolor,Books,767.88,361.45,C,False,False,0.0,False
WH008,591,125,17,14,2026-05-22,Michelin Accessories Tempora,Automotive,4892.27,2474.06,C,True,False,0.0,True
WH008,592,590,28,6,2026-07-02,Nivia Equipment Beatae,Sports,6052.77,2447.22,C,True,False,0.0,True
WH008,594,103,19,6,2026-06-16,Rupa Children In,Books,477.15,268.45,C,True,False,0.0,True
WH008,596,177,28,19,2026-06-02,Mattel Plush Consequuntur,Toys,2939.48,1547.4,C,True,False,0.0,True
WH008,597,126,44,13,2026-06-19,Boat Wearables Neque,Electronics,100542.15,48824.92,A,False,False,0.0,False
WH008,598,173,41,11,2026-06-02,Lakme Fragrance Incidunt,Beauty,3185.72,1636.35,C,True,False,0.0,True
WH008,600,133,32,11,2026-05-21,Puma Men Reprehenderit,Fashion,1554.33,912.94,C,True,False,0.0,True
WH008,601,647,35,16,2026-05-31,Funskool Educational Incidunt,Toys,7720.09,3632.24,C,True,False,0.0,True
WH008,602,40,46,9,2026-07-13,Patanjali Snacks Occaecati,Grocery,854.95,495.18,C,False,False,0.0,False
WH008,603,127,42,18,2026-07-15,Arihant Non-Fiction Soluta,Books,453.0,319.41,C,True,False,0.0,True
WH008,604,146,17,14,2026-06-25,Tata Staples Ex,Grocery,493.7,350.89,C,True,False,0.0,True
WH008,605,21,35,10,2026-05-24,ITC Personal Care Saepe,Grocery,576.06,282.38,C,False,False,0.0,False
WH008,606,93,27,10,2026-06-23,Samsung Wearables Nisi,Electronics,59523.93,37770.51,B,True,False,0.0,False
WH008,607,5,22,13,2026-06-09,Bajaj Cookware Blanditiis,Home & Kitchen,35753.32,16937.3,B,False,True,0.0,False
WH008,608,86,44,17,2026-06-20,Rupa Fiction Inventore,Books,1730.97,799.91,C,False,False,0.0,False
WH008,609,91,41,14,2026-06-06,Mamaearth Makeup Inventore,Beauty,1722.46,909.32,C,False,False,0.0,False
WH008,610,142,17,18,2026-06-07,Arihant Non-Fiction Quam,Books,119.49,60.77,C,True,False,0.0,True
WH008,611,70,44,17,2026-07-12,Samsung Laptops Consectetur,Electronics,143885.7,92626.1,B,False,False,0.0,False
WH008,612,74,34,6,2026-06-06,Patanjali Personal Care Laudantium,Grocery,613.39,260.83,C,False,False,0.0,False
WH008,613,35,46,10,2026-07-01,3M Care Neque,Automotive,941.35,641.5,C,False,False,0.0,False
WH008,614,70,17,11,2026-06-04,Oxford Children Iure,Books,1568.54,719.78,C,True,False,0.0,True
WH008,615,46,15,5,2026-06-07,Hamleys Action Figures Alias,Toys,7570.6,5106.17,C,True,False,0.0,True
WH008,616,659,20,19,2026-05-28,Cello Art Supplies Debitis,Stationery,1222.02,818.67,C,True,False,0.0,True
WH008,617,456,13,8,2026-06-29,Rupa Academic Debitis,Books,325.19,173.91,C,True,False,0.0,True
WH008,618,5,11,19,2026-07-07,3M Accessories Blanditiis,Automotive,11099.67,8007.3,C,False,True,0.0,False
WH008,619,237,26,15,2026-07-03,Faber-Castell Office Id,Stationery,911.71,640.97,C,True,False,0.0,True
WH008,620,321,23,10,2026-06-24,Tata Snacks Iusto,Grocery,503.28,256.58,C,True,False,0.0,True
WH008,621,103,28,12,2026-05-19,Faber-Castell Art Supplies Sit,Stationery,1000.64,510.43,C,True,False,0.0,True
WH008,622,19,48,18,2026-07-02,Mamaearth Haircare Consectetur,Beauty,1466.73,996.56,C,False,False,0.0,False
WH008,624,40,32,17,2026-05-22,Puma Kids Tempore,Fashion,9684.51,5204.65,C,False,False,0.0,False
WH008,625,65,29,16,2026-07-15,3M Accessories Sed,Automotive,8634.14,4192.2,B,False,False,0.0,False
WH008,627,344,40,6,2026-05-22,IKEA Decor Blanditiis,Home & Kitchen,49808.61,30064.82,A,True,False,0.0,False
WH008,629,75,34,18,2026-07-06,Cello Pens Modi,Stationery,962.58,671.85,C,False,False,0.0,False
WH008,632,0,39,16,2026-07-07,Loreal Haircare Modi,Beauty,4657.35,2237.31,C,False,True,0.0,False
WH008,634,101,44,9,2026-05-29,Bombay Dyeing Cookware Dolore,Home & Kitchen,4197.62,3100.93,C,False,False,0.0,False
WH008,635,16,11,11,2026-07-11,Godrej Tools Quasi,Automotive,9116.33,5160.29,C,False,False,0.0,False
WH008,638,1,21,6,2026-06-20,Loreal Fragrance Quas,Beauty,1630.42,915.6,C,False,True,0.0,False
WH008,639,229,41,13,2026-07-11,Arihant Children Magni,Books,1593.7,834.7,C,True,False,0.0,True
WH008,640,89,19,11,2026-07-11,Boat Smartphones Suscipit,Electronics,74079.9,36525.74,C,True,False,0.0,True
