state,city,total_revenue,order_count,aov
Tamil Nadu,Unnao,2005775.76,36,55715.99333333333
Tamil Nadu,Vadodara,935697.96,26,35988.38307692308
Tamil Nadu,Varanasi,3916001.6,89,44000.01797752809
Tamil Nadu,Vasai-Virar,2308317.2600000002,48,48089.942916666674
Tamil Nadu,Vellore,3008647.87,83,36248.76951807229
Tamil Nadu,Vijayanagaram,798510.73,20,39925.5365
Tamil Nadu,Vijayawada,2175414.44,37,58794.98486486486
Tamil Nadu,Visakhapatnam,5656773.8,93,60825.52473118279
Tamil Nadu,Warangal,2446143.33,46,53177.02891304348
Tamil Nadu,Yamunanagar,679758.18,17,39985.77529411765
Telangana,Adoni,1171497.93,23,50934.69260869565
Telangana,Agartala,298358.06,11,27123.46
Telangana,Agra,1419804.17,26,54607.852692307686
Telangana,Ahmednagar,688903.11,11,62627.55545454545
Telangana,Aizawl,593846.79,19,31255.094210526317
Telangana,Ajmer,1976264.83,29,68147.06310344828
Telangana,Akola,3831804.24,65,58950.83446153846
Telangana,Alappuzha,2118980.12,49,43244.49224489796
Telangana,Aligarh,255264.64,14,18233.18857142857
Telangana,Allahabad,1563582.16,30,52119.40533333333
Telangana,Alwar,1424538.94,32,44516.841875
Telangana,Ambala,194996.38,10,19499.638
Telangana,Ambarnath,2464483.05,36,68457.86249999999
Telangana,Ambattur,991353.73,19,52176.51210526316
Telangana,Amravati,2317537.15,43,53896.212790697675
Telangana,Amritsar,902449.2,18,50136.066666666666
Telangana,Amroha,857530.41,12,71460.86750000001
Telangana,Anand,634900.64,13,48838.51076923077
Telangana,Anantapur,1068412.37,12,89034.36416666668
Telangana,Anantapuram,861721.1900000001,24,35905.04958333333
Telangana,Arrah,3219378.55,54,59618.121296296296
Telangana,Asansol,3209443.94,73,43964.98547945205
Telangana,Aurangabad,3434499.7399999998,71,48373.23577464788
Telangana,Avadi,3389327.22,55,61624.131272727274
Telangana,Bahraich,1023667.93,44,23265.18022727273
Telangana,Ballia,527217.47,16,32951.091875
Telangana,Bally,382411.29,10,38241.129
Telangana,Bangalore,843724.59,10,84372.459
Telangana,Baranagar,174826.51,5,34965.302
Telangana,Bareilly,1828445.11,29,63049.83137931035
Telangana,Bathinda,720147.55,23,31310.763043478262
Telangana,Begusarai,559099.66,18,31061.092222222225
Telangana,Belgaum,1483225.15,38,39032.24078947368
Telangana,Bellary,803321.15,10,80332.115
Telangana,Berhampore,776097.74,18,43116.54111111111
Telangana,Berhampur,2427297.94,56,43344.60607142857
Telangana,Bettiah,2900750.6,40,72518.765
Telangana,Bhagalpur,203568.91,15,13571.260666666667
Telangana,Bhalswa Jahangir Pur,796770.27,16,49798.141875
Telangana,Bharatpur,981327.14,16,61332.94625
Telangana,Bhatpara,1380368.77,22,62744.035
Telangana,Bhilai,1335174.66,29,46040.50551724138
Telangana,Bhilwara,1766095.53,26,67926.75115384615
Telangana,Bhimavaram,2146547.8899999997,24,89439.49541666666
Telangana,Bhind,891129.94,14,63652.138571428564
Telangana,Bhiwandi,1441618.93,28,51486.39035714285
Telangana,Bhiwani,487762.53,12,40646.8775
Telangana,Bhopal,1332903.47,24,55537.644583333335
Telangana,Bhubaneswar,1914035.72,15,127602.38133333334
Telangana,Bhusawal,1155726.73,33,35022.02212121212
Telangana,Bidar,2627800.49,51,51525.49980392157
Telangana,Bidhannagar,1093127.71,28,39040.275357142855
Telangana,Bihar Sharif,1116323.91,15,74421.594
Telangana,Bijapur,2335880.95,39,59894.38333333334
Telangana,Bikaner,907961.96,31,29289.095483870966
Telangana,Bokaro,1553228.23,33,47067.52212121212
Telangana,Bongaigaon,686837.84,9,76315.31555555556
Telangana,Bulandshahr,2104150.7,32,65754.709375
Telangana,Burhanpur,1909083.51,24,79545.14625
Telangana,Chandigarh,2113981.39,38,55631.08921052632
Telangana,Chandrapur,1188913.72,37,32132.80324324324
Telangana,Chapra,985750.63,24,41072.94291666667
Telangana,Chennai,1730706.9600000002,35,49448.770285714294
Telangana,Chittoor,1876415.06,32,58637.970625
Telangana,Coimbatore,152196.9,5,30439.379999999997
Telangana,Cuttack,1455991.67,20,72799.5835
Telangana,Davanagere,1097410.11,24,45725.42125000001
Telangana,Dehradun,349784.59,12,29148.715833333335
Telangana,Dehri,2004017.55,38,52737.303947368426
Telangana,Delhi,1773471.18,25,70938.8472
Telangana,Deoghar,887699.4,30,29589.98
Telangana,Dewas,1499678.24,36,41657.72888888889
Telangana,Dhanbad,923633.25,21,43982.53571428572
Telangana,Dharmavaram,270118.61,8,33764.82625
Telangana,Dibrugarh,1280417.75,29,44152.33620689655
Telangana,Dindigul,901328.13,21,42920.387142857144
Telangana,Durg,416188.18,12,34682.348333333335
Telangana,Eluru,1600607.41,28,57164.550357142856
Telangana,Erode,1071758.86,26,41221.49461538462
Telangana,Etawah,1633751.03,27,60509.29740740741
Telangana,Faridabad,527198.77,11,47927.16090909091
Telangana,Farrukhabad,78623.95,9,8735.994444444445
Telangana,Firozabad,428109.79000000004,12,35675.815833333334
Telangana,Gandhidham,1627358.8800000001,21,77493.28
Telangana,Gandhinagar,436633.88,14,31188.134285714284
Telangana,Gangtok,2402796.98,47,51123.34
Telangana,Ghaziabad,2226722.52,48,46390.0525
Telangana,Giridih,2577825.9,39,66098.09999999999
Telangana,Gopalpur,2395652.4899999998,43,55712.84860465116
Telangana,Gorakhpur,362830.76,17,21342.985882352943
Telangana,Gudivada,242653.03,17,14273.707647058824
Telangana,Gulbarga,587382.5900000001,9,65264.73222222223
Telangana,Guna,1270148.09,36,35281.89138888889
Telangana,Guntakal,975362.13,20,48768.1065
Telangana,Guwahati,315297.94,7,45042.56285714286
Telangana,Gwalior,989443.2100000001,13,76111.01615384615
Telangana,Hajipur,1682799.79,20,84139.9895
Telangana,Haldia,712587.77,15,47505.85133333333
Telangana,Hapur,593143.41,14,42367.38642857143
Telangana,Haridwar,1148383.53,15,76558.902
Telangana,Hazaribagh,2366749.3,36,65743.03611111111
Telangana,Hindupur,2070096.1199999999,63,32858.66857142857
Telangana,Hospet,681697.99,16,42606.124375
Telangana,Hosur,1899925.6800000002,34,55880.167058823536
Telangana,Howrah,1633806.8900000001,39,41892.48435897436
Telangana,Hubli–Dharwad,725040.22,10,72504.022
Telangana,Hyderabad,951191.58,17,55952.44588235294
Telangana,Ichalkaranji,336076.65,10,33607.665
Telangana,Imphal,511495.69,10,51149.569
Telangana,Indore,1420453.22,20,71022.661
Telangana,Jabalpur,762443.38,10,76244.338
Telangana,Jalandhar,213497.40000000002,7,30499.628571428573
Telangana,Jalgaon,490213.38,15,32680.892
Telangana,Jalna,1811472.2799999998,40,45286.80699999999
Telangana,Jamalpur,1702578.6,37,46015.63783783784
Telangana,Jammu,312451.52,12,26037.626666666667
Telangana,Jamnagar,1543755.7,34,45404.5794117647
Telangana,Jamshedpur,1412823.8599999999,33,42812.84424242424
Telangana,Jaunpur,148734.88,12,12394.573333333334
Telangana,Jehanabad,2352449.83,28,84016.06535714286
Telangana,Jhansi,200141.06,4,50035.265
Telangana,Jodhpur,85490.22,5,17098.044
Telangana,Jorhat,243613.14,5,48722.628000000004
Telangana,Junagadh,323729.54,12,26977.461666666666
Telangana,Kadapa,1116689.08,29,38506.520000000004
Telangana,Kakinada,1038957.3400000001,11,94450.66727272728
Telangana,Kalyan-Dombivli,2112715.77,34,62138.69911764706
Telangana,Kamarhati,965129.38,25,38605.1752
Telangana,Kanpur,1017012.27,29,35069.38862068966
Telangana,Karaikudi,818401.97,20,40920.0985
Telangana,Karawal Nagar,2516306.45,30,83876.88166666667
Telangana,Karimnagar,1265465.93,26,48671.76653846154
Telangana,Karnal,1885998.64,51,36980.365490196076
Telangana,Katihar,249508.26,13,19192.94307692308
Telangana,Katni,853794.12,17,50223.18352941176
Telangana,Kavali,3390618.37,52,65204.19942307693
Telangana,Khandwa,1485310.46,26,57127.32538461538
Telangana,Kharagpur,1535211.3099999998,21,73105.30047619047
Telangana,Khora ,2362818.05,47,50272.7244680851
Telangana,Kirari Suleman Nagar,655301.79,9,72811.31
Telangana,Kishanganj,2651227.81,45,58916.17355555556
Telangana,Kochi,392806.52,16,24550.4075
Telangana,Kolkata,1334893.77,50,26697.8754
Telangana,Kollam,388497.3,12,32374.774999999998
Telangana,Korba,637947.53,32,19935.8603125
Telangana,Kozhikode,649530.74,9,72170.08222222222
Telangana,Kulti,1643947.44,46,35737.98782608695
Telangana,Kumbakonam,1804736.1600000001,36,50131.560000000005
Telangana,Kurnool,4237536.59,59,71822.65406779661
Telangana,Latur,351473.47000000003,7,50210.49571428572
Telangana,Loni,2444052.37,45,54312.27488888889
Telangana,Lucknow,414991.85,17,24411.285294117646
Telangana,Ludhiana,907520.64,16,56720.04
Telangana,Machilipatnam,1300299.56,22,59104.52545454546
Telangana,Madanapalle,1973604.8900000001,29,68055.34103448276
Telangana,Madhyamgram,1759691.44,18,97760.63555555555
Telangana,Madurai,1374147.89,25,54965.91559999999
Telangana,Mahbubnagar,1743572.48,34,51281.54352941176
Telangana,Maheshtala,414663.44,10,41466.344
Telangana,Malda,2315198.71,53,43682.99452830189
Telangana,Malegaon,893051.73,27,33075.99
Telangana,Mango,1335144.08,40,33378.602
Telangana,Mau,1067751.47,8,133468.93375
Telangana,Medininagar,805495.8,9,89499.53333333334
Telangana,Meerut,1333206.97,23,57965.52043478261
Telangana,Mehsana,1534806.61,27,56844.68925925926
Telangana,Mira-Bhayandar,3038214.63,47,64642.86446808511
Telangana,Miryalaguda,1395894.62,33,42299.836969696975
Telangana,Mirzapur,735204.3599999999,7,105029.19428571427
Telangana,Moradabad,1057074.98,15,70471.66533333334
Telangana,Morbi,846432.3,23,36801.40434782609
Telangana,Morena,140925.82,10,14092.582
Telangana,Motihari,1930391.47,34,56776.21970588235
Telangana,Munger,2050672.18,51,40209.258431372546
Telangana,Muzaffarnagar,2295063.48,42,54644.36857142857
Telangana,Muzaffarpur,2847829.5,37,76968.36486486487
Telangana,Mysore,685907.88,11,62355.26181818182
Telangana,Nadiad,1359691.46,37,36748.417837837835
Telangana,Nagaon,356190.02,8,44523.7525
Telangana,Nagercoil,233162.59,7,33308.94142857143
Telangana,Nagpur,882080.5900000001,20,44104.029500000004
Telangana,Naihati,1618956.3599999999,35,46255.89599999999
Telangana,Nanded,977466.96,14,69819.06857142856
Telangana,Nandyal,1439794.67,16,89987.166875
Telangana,Nangloi Jat,1839487.67,46,39988.86239130435
Telangana,Narasaraopet,1869934.69,33,56664.687575757576
Telangana,Nashik,580784.2,12,48398.68333333333
Telangana,Navi Mumbai,1552663.2,20,77633.16
Telangana,New Delhi,1932203.61,29,66627.71068965517
Telangana,Nizamabad,137061.13999999998,8,17132.642499999998
Telangana,Noida,1008199.78,30,33606.65933333334
Telangana,North Dumdum,82749.24,8,10343.655
Telangana,Ongole,1247192.3699999999,20,62359.6185
Telangana,Orai,669006.29,12,55750.52416666667
Telangana,Ozhukarai,2144113.8,36,59558.71666666666
Telangana,Pali,445120.44,7,63588.63428571429
Telangana,Pallavaram,705418.66,7,100774.0942857143
Telangana,Panchkula,857412.49,22,38973.295
Telangana,Panihati,999731.03,25,39989.241200000004
Telangana,Panipat,534038.8200000001,17,31414.04823529412
Telangana,Panvel,789493.2999999999,11,71772.11818181818
Telangana,Parbhani,1642222.57,36,45617.29361111111
Telangana,Patiala,2538628.6,30,84620.95333333334
Telangana,Phagwara,1270493.11,17,74734.88882352941
Telangana,Phusro,1951323.79,27,72271.25148148148
Telangana,Pimpri-Chinchwad,3548485.22,54,65712.68925925926
Telangana,Pondicherry,3531451.23,36,98095.8675
Telangana,Proddatur,567069.4,11,51551.76363636364
Telangana,Pudukkottai,748314.19,27,27715.34037037037
Telangana,Pune,822565.46,15,54837.69733333333
Telangana,Purnia,1616497.06,31,52145.0664516129
Telangana,Raebareli,1584508.8399999999,31,51113.18838709677
Telangana,Raichur,1115649.3,16,69728.08125
Telangana,Raiganj,2105941.87,32,65810.6834375
Telangana,Raipur,886835.28,17,52166.78117647059
Telangana,Rajahmundry,2500962.35,44,56840.05340909091
Telangana,Rajkot,2061273.53,45,45806.07844444444
Telangana,Rajpur Sonarpur,812582.0,32,25393.1875
Telangana,Ramagundam,2329768.61,28,83206.02178571429
Telangana,Ramgarh,840570.22,13,64659.24769230769
Telangana,Rampur,502572.91,20,25128.6455
Telangana,Ranchi,1756946.81,17,103349.81235294118
Telangana,Ratlam,1662485.13,32,51952.6603125
Telangana,Raurkela Industrial Township,1018612.8400000001,22,46300.58363636364
Telangana,Rewa,1621631.78,23,70505.72956521739
Telangana,Rohtak,989948.71,29,34136.1624137931
Telangana,Rourkela,1107576.16,22,50344.3709090909
Telangana,Sagar,1060910.47,10,106091.04699999999
Telangana,Saharanpur,1393703.49,21,66366.83285714286
Telangana,Saharsa,849858.88,18,47214.38222222222
Telangana,Salem,954989.1300000001,23,41521.26652173913
Telangana,Sambalpur,1514966.56,43,35231.78046511628
Telangana,Sambhal,1275624.58,17,75036.74
Telangana,Sangli-Miraj & Kupwad,542348.88,12,45195.74
Telangana,Sasaram,1722130.44,33,52185.770909090905
Telangana,Satara,840437.85,23,36540.77608695652
Telangana,Satna,632439.97,19,33286.31421052632
Telangana,Secunderabad,827029.35,40,20675.73375
Telangana,Shahjahanpur,1482918.3699999999,48,30894.13270833333
Telangana,Shimoga,683178.65,12,56931.55416666667
Telangana,Shivpuri,303723.35,10,30372.335
Telangana,Sikar,804211.45,20,40210.572499999995
Telangana,Siliguri,831370.82,17,48904.165882352936
Telangana,Singrauli,1388245.58,30,46274.852666666666
Telangana,Sirsa,1609751.49,37,43506.79702702702
Telangana,Siwan,1483943.78,19,78102.30421052632
Telangana,Sonipat,2424399.6,45,53875.54666666667
Telangana,South Dumdum,1359481.31,34,39984.74441176471
Telangana,Sri Ganganagar,1187450.51,21,56545.26238095238
Telangana,Srikakulam,471927.05,10,47192.705
Telangana,Srinagar,541547.6699999999,18,30085.981666666663
Telangana,Sultan Pur Majra,1503521.34,18,83528.96333333333
Telangana,Surat,765123.64,11,69556.69454545455
Telangana,Surendranagar Dudhrej,2225544.64,33,67440.74666666667
Telangana,Suryapet,1561153.92,38,41082.99789473684
Telangana,Tadepalligudem,595786.49,18,33099.249444444446
Telangana,Tadipatri,1328959.52,26,51113.82769230769
Telangana,Tenali,1128640.54,29,38918.63931034483
Telangana,Thane,1727867.07,25,69114.68280000001
Telangana,Thanjavur,267892.05,9,29765.783333333333
Telangana,Thiruvananthapuram,1105487.42,18,61415.967777777776
Telangana,Thoothukudi,1737183.38,31,56038.173548387094
Telangana,Tinsukia,701732.97,9,77970.33
Telangana,Tiruchirappalli,2411953.19,56,43070.592678571425
Telangana,Tirupati,785320.21,23,34144.35695652174
Telangana,Tiruvottiyur,1686138.53,36,46837.18138888889
Telangana,Tumkur,1110409.17,20,55520.45849999999
Telangana,Udaipur,2946648.4499999997,30,98221.61499999999
Telangana,Udupi,1020863.11,18,56714.61722222222
Telangana,Ujjain,836213.71,24,34842.237916666665
Telangana,Ulhasnagar,1214698.21,41,29626.785609756098
Telangana,Uluberia,1008524.59,19,53080.24157894737
Telangana,Unnao,446696.16000000003,6,74449.36
Telangana,Vadodara,1555240.31,58,26814.488103448275
Telangana,Varanasi,970733.55,26,37335.90576923077
Telangana,Vasai-Virar,1236631.17,12,103052.59749999999
Telangana,Vellore,754231.52,14,53873.68
Telangana,Vijayanagaram,1248098.99,35,35659.97114285714
Telangana,Vijayawada,2357329.98,34,69333.23470588235
Telangana,Visakhapatnam,2092968.79,35,59799.10828571429
Telangana,Warangal,2213284.6,39,56750.88717948718
Telangana,Yamunanagar,3049446.53,66,46203.7353030303
Uttar Pradesh,Adoni,6147724.65,117,52544.65512820513
Uttar Pradesh,Agartala,4600386.08,93,49466.51698924731
Uttar Pradesh,Agra,5665229.54,105,53954.56704761905
Uttar Pradesh,Ahmedabad,5919642.54,106,55845.68433962264
Uttar Pradesh,Ahmednagar,6927061.8,162,42759.64074074074
Uttar Pradesh,Aizawl,3293253.97,80,41165.674625
Uttar Pradesh,Ajmer,5290699.93,89,59446.06662921348
Uttar Pradesh,Akola,5008054.49,120,41733.787416666666
Uttar Pradesh,Alappuzha,7729282.36,152,50850.54184210527
Uttar Pradesh,Aligarh,4959657.9,102,48624.097058823536
Uttar Pradesh,Allahabad,9384615.83,195,48126.23502564103
Uttar Pradesh,Alwar,7083005.8,156,45403.88333333333
Uttar Pradesh,Amaravati,6775171.5600000005,154,43994.62051948052
Uttar Pradesh,Ambala,5981633.89,98,61037.080510204076
Uttar Pradesh,Ambarnath,7274426.55,141,51591.67765957447
Uttar Pradesh,Ambattur,8414246.4,157,53593.92611464969
Uttar Pradesh,Amravati,6024084.49,109,55266.83018348624
Uttar Pradesh,Amritsar,3723278.78,93,40035.25569892473
Uttar Pradesh,Amroha,10506512.29,169,62168.71177514792
Uttar Pradesh,Anand,8064435.77,169,47718.554852071
Uttar Pradesh,Anantapur,1900756.4500000002,62,30657.362096774195
Uttar Pradesh,Anantapuram,11175311.25,176,63496.08664772727
Uttar Pradesh,Arrah,6086560.17,117,52021.88179487179
Uttar Pradesh,Asansol,7272826.36,140,51948.75971428572
Uttar Pradesh,Aurangabad,13967169.83,257,54346.964319066145
Uttar Pradesh,Avadi,5788438.64,90,64315.98488888889
Uttar Pradesh,Bahraich,5039331.85,113,44595.85707964601
Uttar Pradesh,Ballia,12190376.35,195,62514.75051282051
Uttar Pradesh,Bally,7015342.12,140,50109.586571428576
Uttar Pradesh,Bangalore,6116019.83,120,50966.83191666667
Uttar Pradesh,Baranagar,4232468.33,96,44088.21177083333
Uttar Pradesh,Barasat,9871933.09,182,54241.3906043956
Uttar Pradesh,Bardhaman,8570750.29,187,45832.88925133689
Uttar Pradesh,Bareilly,7805505.21,128,60980.509453125
Uttar Pradesh,Bathinda,6370906.13,120,53090.88441666667
Uttar Pradesh,Begusarai,7908940.46,124,63781.777903225804
Uttar Pradesh,Belgaum,6912587.37,140,49375.624071428574
Uttar Pradesh,Bellary,8784305.13,142,61861.30373239437
Uttar Pradesh,Berhampore,4381382.0,90,48682.02222222222
Uttar Pradesh,Berhampur,6077071.3,100,60770.712999999996
Uttar Pradesh,Bettiah,7286640.7,136,53578.24044117647
Uttar Pradesh,Bhagalpur,10740929.06,167,64316.94047904192
Uttar Pradesh,Bhalswa Jahangir Pur,3942437.75,82,48078.509146341465
Uttar Pradesh,Bharatpur,7341125.319999999,140,52436.60942857142
Uttar Pradesh,Bhatpara,7948104.04,132,60212.90939393939
Uttar Pradesh,Bhavnagar,7507470.56,138,54401.96057971014
Uttar Pradesh,Bhilai,8909070.59,156,57109.42685897436
Uttar Pradesh,Bhilwara,7104465.58,120,59203.87983333333
Uttar Pradesh,Bhimavaram,5658926.3,117,48366.891452991455
Uttar Pradesh,Bhind,5819895.71,108,53887.92324074074
Uttar Pradesh,Bhiwandi,4745484.29,125,37963.87432
Uttar Pradesh,Bhiwani,8168236.22,148,55190.785270270266
Uttar Pradesh,Bhopal,3149611.56,53,59426.63320754717
Uttar Pradesh,Bhubaneswar,8117929.12,144,56374.50777777778
Uttar Pradesh,Bhusawal,7848947.87,162,48450.29549382716
Uttar Pradesh,Bidar,5579362.34,86,64876.306279069766
Uttar Pradesh,Bidhannagar,6669730.87,121,55121.74272727273
Uttar Pradesh,Bihar Sharif,4960388.79,94,52770.0935106383
Uttar Pradesh,Bijapur,8950197.73,161,55591.29024844721
Uttar Pradesh,Bikaner,6786955.65,143,47461.228321678325
Uttar Pradesh,Bilaspur,4621434.62,97,47643.65587628866
Uttar Pradesh,Bokaro,7908932.25,161,49123.80279503106
Uttar Pradesh,Bongaigaon,2525181.54,50,50503.6308
Uttar Pradesh,Bulandshahr,9643692.29,149,64722.76704697986
Uttar Pradesh,Burhanpur,6149896.56,103,59707.733592233
Uttar Pradesh,Buxar,4186406.26,98,42718.431224489796
Uttar Pradesh,Chandigarh,7136446.71,108,66078.21027777778
Uttar Pradesh,Chandrapur,4697762.39,92,51062.63467391304
Uttar Pradesh,Chapra,9043713.85,134,67490.40186567164
Uttar Pradesh,Chennai,3812850.67,110,34662.27881818182
Uttar Pradesh,Chinsurah,7430503.55,168,44229.187797619044
Uttar Pradesh,Chittoor,10296700.77,131,78600.76923664122
Uttar Pradesh,Coimbatore,7750452.26,154,50327.61207792208
Uttar Pradesh,Cuttack,6755813.24,148,45647.38675675676
Uttar Pradesh,Danapur,6465241.05,122,52993.779098360654
Uttar Pradesh,Darbhanga,5395645.81,100,53956.458099999996
Uttar Pradesh,Davanagere,4844344.53,101,47963.80722772278
Uttar Pradesh,Dehradun,5623659.11,130,43258.91623076923
Uttar Pradesh,Dehri,7536540.76,155,48622.84361290323
Uttar Pradesh,Delhi,11221628.95,213,52683.703990610324
Uttar Pradesh,Deoghar,8216354.11,136,60414.36845588236
Uttar Pradesh,Dewas,5157052.64,101,51059.927128712865
Uttar Pradesh,Dhanbad,9940838.6,172,57795.57325581395
Uttar Pradesh,Dharmavaram,5987059.98,121,49479.83454545455
Uttar Pradesh,Dhule,3298896.18,77,42842.80753246754
Uttar Pradesh,Dibrugarh,5873110.7299999995,100,58731.107299999996
Uttar Pradesh,Dindigul,7872803.86,153,51456.23437908497
Uttar Pradesh,Durg,4892292.18,94,52045.6614893617
Uttar Pradesh,Durgapur,14242376.790000001,226,63019.366327433636
Uttar Pradesh,Eluru,8950485.7,176,50855.03238636363
Uttar Pradesh,Erode,9307786.23,170,54751.68370588236
Uttar Pradesh,Etawah,4139059.25,68,60868.518382352944
Uttar Pradesh,Faridabad,6245117.7299999995,135,46260.13133333333
Uttar Pradesh,Farrukhabad,4121910.8400000003,82,50267.20536585366
Uttar Pradesh,Fatehpur,7033323.67,152,46271.86625
Uttar Pradesh,Firozabad,6300641.4,164,38418.545121951225
Uttar Pradesh,Gandhidham,7909711.34,116,68187.16672413793
Uttar Pradesh,Gandhinagar,9523227.39,162,58785.354259259264
Uttar Pradesh,Gangtok,7134697.71,143,49892.99097902098
Uttar Pradesh,Gaya,5972511.33,96,62213.6596875
Uttar Pradesh,Ghaziabad,9470425.92,284,33346.57014084507
Uttar Pradesh,Giridih,10044494.67,184,54589.64494565217
Uttar Pradesh,Gopalpur,7302975.26,146,50020.37849315068
Uttar Pradesh,Gorakhpur,8626644.67,153,56383.29849673202
Uttar Pradesh,Gudivada,10339842.78,177,58417.19084745763
Uttar Pradesh,Gulbarga,6746855.84,110,61335.05309090909
Uttar Pradesh,Guna,9762382.1,187,52205.251871657754
Uttar Pradesh,Guntakal,7679149.95,158,48602.214873417724
Uttar Pradesh,Guntur,5230589.08,95,55058.83242105263
Uttar Pradesh,Gurgaon,12685692.45,219,57925.53630136986
Uttar Pradesh,Guwahati,6467797.45,137,47210.20036496351
Uttar Pradesh,Gwalior,5355386.77,125,42843.09415999999
Uttar Pradesh,Hajipur,6644077.13,90,73823.07922222222
Uttar Pradesh,Haldia,6606837.140000001,116,56955.4925862069
Uttar Pradesh,Hapur,9400827.85,190,49478.04131578947
Uttar Pradesh,Haridwar,5110193.41,116,44053.39146551724
Uttar Pradesh,Hazaribagh,9428542.39,201,46908.171094527366
Uttar Pradesh,Hindupur,6016646.05,134,44900.34365671642
Uttar Pradesh,Hospet,5073140.75,141,35979.72163120568
Uttar Pradesh,Hosur,5770913.01,130,44391.638538461535
Uttar Pradesh,Howrah,8558714.51,136,62931.72433823529
Uttar Pradesh,Hubli–Dharwad,5407740.6,104,51997.50576923077
Uttar Pradesh,Hyderabad,9159398.05,143,64051.73461538462
Uttar Pradesh,Ichalkaranji,5841007.84,115,50791.372521739126
Uttar Pradesh,Imphal,5628617.57,95,59248.606
Uttar Pradesh,Indore,6935121.42,156,44455.90653846154
Uttar Pradesh,Jabalpur,5383168.48,138,39008.467246376815
Uttar Pradesh,Jaipur,9587921.19,184,52108.26733695652
Uttar Pradesh,Jalandhar,4254509.39,106,40136.881037735846
Uttar Pradesh,Jalgaon,4836129.13,104,46501.241634615384
Uttar Pradesh,Jalna,9418920.8,192,49056.87916666667
Uttar Pradesh,Jamalpur,6152986.35,76,80960.34671052631
Uttar Pradesh,Jammu,10975129.459999999,172,63808.89220930232
Uttar Pradesh,Jamnagar,6693524.38,128,52293.15921875
Uttar Pradesh,Jamshedpur,3417830.71,79,43263.67987341772
Uttar Pradesh,Jaunpur,2720230.05,60,45337.167499999996
Uttar Pradesh,Jehanabad,5512937.29,123,44820.62837398374
Uttar Pradesh,Jhansi,2370152.55,71,33382.43028169014
Uttar Pradesh,Jodhpur,4397951.44,84,52356.56476190477
Uttar Pradesh,Jorhat,5254086.85,109,48202.63165137614
Uttar Pradesh,Junagadh,5044308.74,115,43863.55426086957
Uttar Pradesh,Kadapa,8328749.55,157,53049.3601910828
Uttar Pradesh,Kakinada,9163834.27,168,54546.63255952381
Uttar Pradesh,Kalyan-Dombivli,11439716.27,196,58365.89933673469
Uttar Pradesh,Kamarhati,7391732.28,170,43480.77811764706
Uttar Pradesh,Kanpur,7177811.54,160,44861.322125
Uttar Pradesh,Karaikudi,5317551.88,106,50165.583773584905
Uttar Pradesh,Karawal Nagar,7305675.59,127,57525.00464566929
Uttar Pradesh,Karimnagar,8241689.7299999995,176,46827.78255681818
Uttar Pradesh,Karnal,4893019.68,103,47505.045436893204
Uttar Pradesh,Katihar,7219182.08,128,56399.86
Uttar Pradesh,Katni,7088830.24,149,47576.041879194636
Uttar Pradesh,Kavali,6061798.26,113,53644.23238938053
Uttar Pradesh,Khammam,10605286.35,173,61302.233236994216
Uttar Pradesh,Khandwa,3487477.02,86,40552.05837209302
Uttar Pradesh,Kharagpur,6410222.68,98,65410.43551020408
Uttar Pradesh,Khora ,7929883.96,148,53580.29702702702
Uttar Pradesh,Kirari Suleman Nagar,8640159.56,141,61277.72737588653
Uttar Pradesh,Kishanganj,3977677.98,82,48508.26804878049
Uttar Pradesh,Kochi,6906727.49,145,47632.60337931035
Uttar Pradesh,Kolhapur,7756972.85,143,54244.56538461538
Uttar Pradesh,Kolkata,8617734.89,166,51914.06560240964
Uttar Pradesh,Kollam,9561090.51,169,56574.500059171594
Uttar Pradesh,Korba,5404604.53,120,45038.37108333334
Uttar Pradesh,Kota,6863131.06,126,54469.294126984125
Uttar Pradesh,Kottayam,7302032.43,120,60850.270249999994
Uttar Pradesh,Kozhikode,3923448.1999999997,79,49663.90126582278
Uttar Pradesh,Kulti,5177995.78,98,52836.69163265306
Uttar Pradesh,Kumbakonam,9931866.04,201,49412.26885572139
Uttar Pradesh,Kurnool,6239181.55,162,38513.46635802469
Uttar Pradesh,Latur,10503970.88,172,61069.598139534886
Uttar Pradesh,Loni,7915815.38,184,43020.73576086957
Uttar Pradesh,Lucknow,5896762.6899999995,106,55629.836698113206
Uttar Pradesh,Ludhiana,5512860.01,100,55128.600099999996
Uttar Pradesh,Machilipatnam,8511669.84,149,57125.30093959731
Uttar Pradesh,Madanapalle,9153597.69,166,55142.154759036144
Uttar Pradesh,Madhyamgram,5123327.4,97,52817.80824742268
Uttar Pradesh,Madurai,4402398.39,68,64741.15279411764
Uttar Pradesh,Mahbubnagar,8289659.76,160,51810.3735
Uttar Pradesh,Maheshtala,5864428.74,114,51442.35736842106
Uttar Pradesh,Malda,7640863.82,137,55772.728613138686
Uttar Pradesh,Malegaon,5140850.35,90,57120.55944444444
Uttar Pradesh,Mangalore,6102539.31,101,60421.18128712871
Uttar Pradesh,Mango,6666931.77,125,53335.454159999994
Uttar Pradesh,Mathura,7608731.09,122,62366.648278688524
Uttar Pradesh,Mau,9434945.7,177,53304.77796610169
Uttar Pradesh,Medininagar,6368703.33,103,61832.07116504855
Uttar Pradesh,Meerut,7369532.0,159,46349.25786163522
Uttar Pradesh,Mehsana,5288161.39,120,44068.01158333333
