warehouse_id,product_id,stock_quantity,reorder_level
WH_SOUTH,508,790,124
WH_EAST,508,615,122
WH_WEST,509,7,78
WH_NORTH,509,998,182
WH_SOUTH,509,971,188
WH_EAST,509,637,153
WH_WEST,510,448,85
WH_NORTH,510,519,159
WH_SOUTH,510,696,156
WH_EAST,510,697,184
WH_WEST,511,455,124
WH_NORTH,511,830,178
WH_SOUTH,511,476,80
WH_EAST,511,477,156
WH_WEST,512,480,188
WH_NORTH,512,576,89
WH_SOUTH,512,569,179
WH_EAST,512,432,165
WH_WEST,513,536,197
WH_NORTH,513,407,90
WH_SOUTH,513,683,62
WH_EAST,513,798,121
WH_WEST,514,860,176
WH_NORTH,514,797,155
WH_SOUTH,514,592,172
WH_EAST,514,204,118
WH_WEST,515,251,88
WH_NORTH,515,207,126
WH_SOUTH,515,278,68
WH_EAST,515,182,69
WH_WEST,516,699,101
WH_NORTH,516,700,86
WH_SOUTH,516,26,197
WH_EAST,516,564,185
WH_WEST,517,677,96
WH_NORTH,517,544,103
WH_SOUTH,517,969,166
WH_EAST,517,822,102
WH_WEST,518,471,104
WH_NORTH,518,184,187
WH_SOUTH,518,179,197
WH_EAST,518,833,192
WH_WEST,519,265,62
WH_NORTH,519,324,97
WH_SOUTH,519,181,106
WH_EAST,519,706,105
WH_WEST,520,72,189
WH_NORTH,520,264,55
WH_SOUTH,520,873,163
WH_EAST,520,25,78
WH_WEST,521,17,150
WH_NORTH,521,790,75
WH_SOUTH,521,490,114
WH_EAST,521,247,174
WH_WEST,522,880,130
WH_NORTH,522,679,186
WH_SOUTH,522,651,157
WH_EAST,522,904,90
WH_WEST,523,22,53
WH_NORTH,523,160,129
WH_SOUTH,523,876,67
WH_EAST,523,741,59
WH_WEST,524,455,51
WH_NORTH,524,558,130
WH_SOUTH,524,878,120
WH_EAST,524,958,74
WH_WEST,525,36,168
WH_NORTH,525,991,51
WH_SOUTH,525,830,128
WH_EAST,525,51,122
WH_WEST,526,35,194
WH_NORTH,526,105,144
WH_SOUTH,526,359,53
WH_EAST,526,465,160
WH_WEST,527,781,117
WH_NORTH,527,637,102
WH_SOUTH,527,761,137
WH_EAST,527,643,129
WH_WEST,528,546,83
WH_NORTH,528,41,187
WH_SOUTH,528,128,179
WH_EAST,528,157,51
WH_WEST,529,892,132
WH_NORTH,529,426,153
WH_SOUTH,529,895,93
WH_EAST,529,473,121
WH_WEST,530,600,108
WH_NORTH,530,326,143
WH_SOUTH,530,816,178
WH_EAST,530,343,114
WH_WEST,531,52,52
WH_NORTH,531,668,56
WH_SOUTH,531,29,74
WH_EAST,531,694,61
WH_WEST,532,875,198
WH_NORTH,532,493,65
WH_SOUTH,532,192,78
WH_EAST,532,153,133
WH_WEST,533,737,56
WH_NORTH,533,646,68
WH_SOUTH,533,864,125
WH_EAST,533,141,193
WH_WEST,534,810,149
WH_NORTH,534,818,106
WH_SOUTH,534,195,83
WH_EAST,534,298,191
WH_WEST,535,731,67
WH_NORTH,535,5,68
WH_SOUTH,535,663,92
WH_EAST,535,972,101
WH_WEST,536,349,192
WH_NORTH,536,776,53
WH_SOUTH,536,932,108
WH_EAST,536,87,136
WH_WEST,537,169,168
WH_NORTH,537,124,139
WH_SOUTH,537,214,120
WH_EAST,537,239,102
WH_WEST,538,908,123
WH_NORTH,538,749,182
WH_SOUTH,538,583,88
WH_EAST,538,38,83
WH_WEST,539,75,121
WH_NORTH,539,910,152
WH_SOUTH,539,229,73
WH_EAST,539,399,185
WH_WEST,540,320,139
WH_NORTH,540,823,99
WH_SOUTH,540,515,189
WH_EAST,540,425,139
WH_WEST,541,606,199
WH_NORTH,541,617,169
WH_SOUTH,541,828,187
WH_EAST,541,254,167
WH_WEST,542,855,148
WH_NORTH,542,37,198
WH_SOUTH,542,81,104
WH_EAST,542,944,136
WH_WEST,543,483,122
WH_NORTH,543,47,135
WH_SOUTH,543,878,163
WH_EAST,543,601,99
WH_WEST,544,113,65
WH_NORTH,544,34,72
WH_SOUTH,544,756,159
WH_EAST,544,2,187
WH_WEST,545,607,157
WH_NORTH,545,467,121
WH_SOUTH,545,707,188
WH_EAST,545,522,79
WH_WEST,546,316,85
WH_NORTH,546,178,144
WH_SOUTH,546,426,86
WH_EAST,546,154,127
WH_WEST,547,288,183
WH_NORTH,547,779,103
WH_SOUTH,547,226,121
WH_EAST,547,400,51
WH_WEST,548,194,123
WH_NORTH,548,184,158
WH_SOUTH,548,710,120
WH_EAST,548,816,100
WH_WEST,549,449,56
WH_NORTH,549,328,123
WH_SOUTH,549,338,147
WH_EAST,549,477,79
WH_WEST,550,391,190
WH_NORTH,550,870,124
WH_SOUTH,550,443,198
WH_EAST,550,415,86
WH_WEST,551,337,62
WH_NORTH,551,974,177
WH_SOUTH,551,60,80
WH_EAST,551,136,71
WH_WEST,552,637,99
WH_NORTH,552,841,60
WH_SOUTH,552,369,134
WH_EAST,552,491,110
WH_WEST,553,132,83
WH_NORTH,553,935,169
WH_SOUTH,553,988,163
WH_EAST,553,538,55
WH_WEST,554,797,124
WH_NORTH,554,367,71
WH_SOUTH,554,650,95
WH_EAST,554,169,101
WH_WEST,555,759,100
WH_NORTH,555,497,121
WH_SOUTH,555,997,197
WH_EAST,555,796,50
WH_WEST,556,968,137
WH_NORTH,556,710,160
WH_SOUTH,556,157,196
WH_EAST,556,387,191
WH_WEST,557,303,98
WH_NORTH,557,349,162
WH_SOUTH,557,331,136
WH_EAST,557,619,197
WH_WEST,558,765,186
WH_NORTH,558,210,195
WH_SOUTH,558,482,146
WH_EAST,558,436,63
WH_WEST,559,935,140
WH_NORTH,559,205,130
WH_SOUTH,559,78,78
WH_EAST,559,705,121
WH_WEST,560,847,192
WH_NORTH,560,647,65
WH_SOUTH,560,275,158
WH_EAST,560,140,141
WH_WEST,561,563,121
WH_NORTH,561,287,108
WH_SOUTH,561,516,69
WH_EAST,561,191,117
WH_WEST,562,175,169
WH_NORTH,562,711,89
WH_SOUTH,562,34,170
WH_EAST,562,266,149
WH_WEST,563,318,114
WH_NORTH,563,969,59
WH_SOUTH,563,843,130
WH_EAST,563,347,122
WH_WEST,564,997,184
WH_NORTH,564,345,198
WH_SOUTH,564,902,119
WH_EAST,564,281,180
WH_WEST,565,279,118
WH_NORTH,565,32,109
WH_SOUTH,565,785,159
WH_EAST,565,33,96
WH_WEST,566,519,134
WH_NORTH,566,901,110
WH_SOUTH,566,125,53
WH_EAST,566,491,110
WH_WEST,567,679,66
WH_NORTH,567,378,135
WH_SOUTH,567,640,63
WH_EAST,567,484,64
WH_WEST,568,976,59
WH_NORTH,568,371,101
WH_SOUTH,568,353,153
WH_EAST,568,458,111
WH_WEST,569,329,123
WH_NORTH,569,409,139
WH_SOUTH,569,822,75
WH_EAST,569,92,131
WH_WEST,570,955,140
WH_NORTH,570,907,165
WH_SOUTH,570,363,74
WH_EAST,570,825,128
WH_WEST,571,616,80
WH_NORTH,571,342,99
WH_SOUTH,571,231,177
WH_EAST,571,933,83
WH_WEST,572,96,55
WH_NORTH,572,468,52
WH_SOUTH,572,654,132
WH_EAST,572,611,54
WH_WEST,573,677,131
WH_NORTH,573,130,178
WH_SOUTH,573,918,118
WH_EAST,573,3,102
WH_WEST,574,461,70
WH_NORTH,574,139,162
WH_SOUTH,574,715,176
WH_EAST,574,391,135
WH_WEST,575,212,54
WH_NORTH,575,820,81
WH_SOUTH,575,424,100
WH_EAST,575,893,100
WH_WEST,576,866,75
WH_NORTH,576,356,118
WH_SOUTH,576,627,108
WH_EAST,576,640,91
WH_WEST,577,984,173
WH_NORTH,577,464,57
WH_SOUTH,577,427,50
WH_EAST,577,633,95
WH_WEST,578,496,104
WH_NORTH,578,13,184
WH_SOUTH,578,105,141
WH_EAST,578,716,116
WH_WEST,579,224,148
WH_NORTH,579,763,95
WH_SOUTH,579,560,104
WH_EAST,579,697,175
WH_WEST,580,800,150
WH_NORTH,580,728,111
WH_SOUTH,580,245,90
WH_EAST,580,740,87
WH_WEST,581,755,137
WH_NORTH,581,988,87
WH_SOUTH,581,502,75
WH_EAST,581,65,148
WH_WEST,582,353,97
WH_NORTH,582,893,106
WH_SOUTH,582,414,139
WH_EAST,582,885,93
WH_WEST,583,92,146
WH_NORTH,583,826,53
WH_SOUTH,583,610,125
WH_EAST,583,135,156
WH_WEST,584,151,173
WH_NORTH,584,332,134
WH_SOUTH,584,56,106
WH_EAST,584,637,97
WH_WEST,585,626,171
WH_NORTH,585,572,58
WH_SOUTH,585,149,155
WH_EAST,585,392,184
WH_WEST,586,276,198
WH_NORTH,586,730,188
WH_SOUTH,586,920,111
WH_EAST,586,643,178
WH_WEST,587,171,183
WH_NORTH,587,60,197
WH_SOUTH,587,356,100
WH_EAST,587,400,68
WH_WEST,588,366,198
WH_NORTH,588,943,90
WH_SOUTH,588,267,66
WH_EAST,588,936,129
WH_WEST,589,776,163
WH_NORTH,589,891,179
WH_SOUTH,589,542,98
WH_EAST,589,618,63
WH_WEST,590,521,122
WH_NORTH,590,255,58
WH_SOUTH,590,434,62
WH_EAST,590,202,116
WH_WEST,591,609,132
WH_NORTH,591,329,67
WH_SOUTH,591,349,73
WH_EAST,591,21,124
WH_WEST,592,91,106
WH_NORTH,592,109,81
WH_SOUTH,592,926,57
WH_EAST,592,16,61
WH_WEST,593,331,158
WH_NORTH,593,325,174
WH_SOUTH,593,516,186
WH_EAST,593,133,164
WH_WEST,594,707,59
WH_NORTH,594,68,167
WH_SOUTH,594,544,199
WH_EAST,594,960,77
WH_WEST,595,918,119
WH_NORTH,595,39,136
WH_SOUTH,595,591,134
WH_EAST,595,184,118
WH_WEST,596,334,148
WH_NORTH,596,732,101
WH_SOUTH,596,957,53
WH_EAST,596,117,138
WH_WEST,597,810,90
WH_NORTH,597,132,195
WH_SOUTH,597,72,62
WH_EAST,597,26,136
WH_WEST,598,573,115
WH_NORTH,598,513,116
WH_SOUTH,598,569,80
WH_EAST,598,270,150
WH_WEST,599,862,187
WH_NORTH,599,732,191
WH_SOUTH,599,501,194
WH_EAST,599,279,145
WH_WEST,600,177,165
WH_NORTH,600,263,121
WH_SOUTH,600,822,191
WH_EAST,600,317,180
WH_WEST,601,900,148
WH_NORTH,601,801,165
WH_SOUTH,601,602,133
WH_EAST,601,586,169
WH_WEST,602,984,79
WH_NORTH,602,821,156
WH_SOUTH,602,370,68
WH_EAST,602,646,149
WH_WEST,603,332,130
WH_NORTH,603,753,52
WH_SOUTH,603,932,145
WH_EAST,603,213,99
WH_WEST,604,25,186
WH_NORTH,604,148,146
WH_SOUTH,604,391,97
WH_EAST,604,87,143
WH_WEST,605,245,161
WH_NORTH,605,731,136
WH_SOUTH,605,111,75
WH_EAST,605,83,138
WH_WEST,606,775,189
WH_NORTH,606,98,98
WH_SOUTH,606,107,135
WH_EAST,606,162,179
WH_WEST,607,494,180
WH_NORTH,607,920,121
WH_SOUTH,607,981,136
WH_EAST,607,754,70
WH_WEST,608,615,68
WH_NORTH,608,494,188
WH_SOUTH,608,263,92
WH_EAST,608,781,94
WH_WEST,609,833,67
WH_NORTH,609,543,159
WH_SOUTH,609,783,148
WH_EAST,609,192,179
WH_WEST,610,962,169
WH_NORTH,610,546,198
WH_SOUTH,610,811,88
WH_EAST,610,532,185
WH_WEST,611,696,187
WH_NORTH,611,865,69
WH_SOUTH,611,593,192
WH_EAST,611,145,111
WH_WEST,612,432,131
WH_NORTH,612,386,126
WH_SOUTH,612,455,65
WH_EAST,612,332,137
WH_WEST,613,696,157
WH_NORTH,613,128,81
WH_SOUTH,613,686,163
WH_EAST,613,730,91
WH_WEST,614,385,144
WH_NORTH,614,882,115
WH_SOUTH,614,253,118
WH_EAST,614,555,67
WH_WEST,615,139,177
WH_NORTH,615,738,125
WH_SOUTH,615,747,176
WH_EAST,615,882,174
WH_WEST,616,998,140
WH_NORTH,616,628,97
WH_SOUTH,616,424,130
WH_EAST,616,334,115
WH_WEST,617,422,83
WH_NORTH,617,654,110
WH_SOUTH,617,703,58
WH_EAST,617,812,135
WH_WEST,618,720,177
WH_NORTH,618,79,117
WH_SOUTH,618,868,181
WH_EAST,618,664,192
WH_WEST,619,295,175
WH_NORTH,619,116,62
WH_SOUTH,619,111,171
WH_EAST,619,213,162
WH_WEST,620,529,125
WH_NORTH,620,219,104
WH_SOUTH,620,202,166
WH_EAST,620,341,79
WH_WEST,621,321,129
WH_NORTH,621,941,98
WH_SOUTH,621,546,87
WH_EAST,621,296,56
WH_WEST,622,805,87
WH_NORTH,622,447,99
WH_SOUTH,622,124,140
WH_EAST,622,26,166
WH_WEST,623,4,173
WH_NORTH,623,652,150
WH_SOUTH,623,442,103
WH_EAST,623,681,66
WH_WEST,624,454,121
WH_NORTH,624,615,147
WH_SOUTH,624,223,171
WH_EAST,624,340,163
WH_WEST,625,53,63
WH_NORTH,625,174,60
WH_SOUTH,625,560,77
WH_EAST,625,977,120
WH_WEST,626,319,120
WH_NORTH,626,863,150
WH_SOUTH,626,500,149
WH_EAST,626,453,143
WH_WEST,627,94,115
WH_NORTH,627,729,185
WH_SOUTH,627,204,69
WH_EAST,627,484,83
WH_WEST,628,789,187
WH_NORTH,628,766,69
WH_SOUTH,628,560,53
WH_EAST,628,459,150
WH_WEST,629,876,115
WH_NORTH,629,41,123
WH_SOUTH,629,728,159
WH_EAST,629,35,150
WH_WEST,630,724,108
WH_NORTH,630,510,87
WH_SOUTH,630,882,115
WH_EAST,630,337,152
WH_WEST,631,576,92
WH_NORTH,631,145,138
WH_SOUTH,631,10,62
WH_EAST,631,414,166
WH_WEST,632,636,133
WH_NORTH,632,937,116
WH_SOUTH,632,189,180
WH_EAST,632,0,100
WH_WEST,633,270,104
WH_NORTH,633,187,188
WH_SOUTH,633,778,57
WH_EAST,633,759,128
WH_WEST,634,851,70
WH_NORTH,634,133,171
WH_SOUTH,634,430,65
WH_EAST,634,772,63
WH_WEST,635,753,74
WH_NORTH,635,171,187
WH_SOUTH,635,904,50
WH_EAST,635,872,110
WH_WEST,636,453,86
WH_NORTH,636,706,53
WH_SOUTH,636,576,104
WH_EAST,636,963,143
WH_WEST,637,70,131
WH_NORTH,637,571,75
WH_SOUTH,637,244,176
WH_EAST,637,842,91
WH_WEST,638,919,80
WH_NORTH,638,793,95
WH_SOUTH,638,868,60
WH_EAST,638,539,68
WH_WEST,639,873,193
WH_NORTH,639,964,112
WH_SOUTH,639,915,131
WH_EAST,639,956,129
WH_WEST,640,820,114
WH_NORTH,640,281,59
WH_SOUTH,640,886,140
WH_EAST,640,702,103
WH_WEST,641,484,143
WH_NORTH,641,365,113
WH_SOUTH,641,995,115
WH_EAST,641,200,86
WH_WEST,642,138,149
WH_NORTH,642,600,158
WH_SOUTH,642,77,72
WH_EAST,642,851,129
WH_WEST,643,888,147
WH_NORTH,643,506,92
WH_SOUTH,643,611,83
WH_EAST,643,242,176
WH_WEST,644,278,52
WH_NORTH,644,283,133
WH_SOUTH,644,706,88
WH_EAST,644,773,91
WH_WEST,645,341,199
WH_NORTH,645,621,167
WH_SOUTH,645,225,157
WH_EAST,645,176,162
WH_WEST,646,143,127
WH_NORTH,646,775,80
WH_SOUTH,646,393,66
WH_EAST,646,763,191
WH_WEST,647,936,107
WH_NORTH,647,29,141
WH_SOUTH,647,471,87
WH_EAST,647,260,103
WH_WEST,648,968,197
WH_NORTH,648,425,95
WH_SOUTH,648,569,179
WH_EAST,648,959,157
WH_WEST,649,820,98
WH_NORTH,649,924,143
WH_SOUTH,649,316,187
WH_EAST,649,996,154
WH_WEST,650,372,84
WH_NORTH,650,126,181
WH_SOUTH,650,192,146
WH_EAST,650,37,98
WH_WEST,651,616,136
WH_NORTH,651,25,178
WH_SOUTH,651,237,176
WH_EAST,651,458,68
WH_WEST,652,352,88
WH_NORTH,652,124,63
WH_SOUTH,652,738,117
WH_EAST,652,951,172
WH_WEST,653,264,79
WH_NORTH,653,905,108
WH_SOUTH,653,306,193
WH_EAST,653,736,188
WH_WEST,654,193,145
WH_NORTH,654,153,173
WH_SOUTH,654,68,188
WH_EAST,654,417,63
WH_WEST,655,163,172
WH_NORTH,655,353,139
WH_SOUTH,655,191,52
WH_EAST,655,12,54
WH_WEST,656,49,176
WH_NORTH,656,76,186
WH_SOUTH,656,129,79
WH_EAST,656,626,111
WH_WEST,657,911,95
WH_NORTH,657,253,155
WH_SOUTH,657,371,67
WH_EAST,657,656,105
WH_WEST,658,218,138
WH_NORTH,658,206,161
WH_SOUTH,658,397,126
WH_EAST,658,359,161
WH_WEST,659,365,185
WH_NORTH,659,180,137
WH_SOUTH,659,29,78
WH_EAST,659,264,109
WH_WEST,660,396,169
WH_NORTH,660,69,101
WH_SOUTH,660,399,144
WH_EAST,660,892,110
WH_WEST,661,846,155
WH_NORTH,661,817,144
WH_SOUTH,661,405,133
WH_EAST,661,650,169
WH_WEST,662,938,153
WH_NORTH,662,971,188
WH_SOUTH,662,749,153
WH_EAST,662,611,139
WH_WEST,663,453,149
WH_NORTH,663,518,155
WH_SOUTH,663,742,179
WH_EAST,663,545,71
WH_WEST,664,734,140
WH_NORTH,664,653,176
WH_SOUTH,664,430,52
WH_EAST,664,274,92
WH_WEST,665,233,56
WH_NORTH,665,390,102
WH_SOUTH,665,412,177
WH_EAST,665,901,138
WH_WEST,666,702,108
WH_NORTH,666,351,184
WH_SOUTH,666,684,63
WH_EAST,666,675,149
WH_WEST,667,36,180
WH_NORTH,667,952,66
WH_SOUTH,667,348,154
WH_EAST,667,115,184
WH_WEST,668,116,123
WH_NORTH,668,20,162
WH_SOUTH,668,48,153
WH_EAST,668,228,63
WH_WEST,669,407,87
WH_NORTH,669,875,60
WH_SOUTH,669,969,71
WH_EAST,669,992,169
WH_WEST,670,376,76
WH_NORTH,670,243,123
WH_SOUTH,670,338,124
WH_EAST,670,450,124
WH_WEST,671,629,76
WH_NORTH,671,127,66
WH_SOUTH,671,291,167
WH_EAST,671,525,82
WH_WEST,672,390,139
WH_NORTH,672,186,65
WH_SOUTH,672,682,142
WH_EAST,672,84,135
WH_WEST,673,719,130
WH_NORTH,673,581,157
WH_SOUTH,673,593,124
WH_EAST,673,31,119
WH_WEST,674,814,176
WH_NORTH,674,905,186
WH_SOUTH,674,306,134
WH_EAST,674,480,84
WH_WEST,675,479,165
WH_NORTH,675,876,151
WH_SOUTH,675,567,76
WH_EAST,675,705,179
WH_WEST,676,944,117
WH_NORTH,676,669,78
WH_SOUTH,676,466,105
WH_EAST,676,125,145
WH_WEST,677,490,73
WH_NORTH,677,27,119
WH_SOUTH,677,368,177
WH_EAST,677,997,172
WH_WEST,678,845,127
WH_NORTH,678,34,147
WH_SOUTH,678,704,168
WH_EAST,678,145,175
WH_WEST,679,208,84
WH_NORTH,679,105,140
WH_SOUTH,679,501,137
WH_EAST,679,452,101
WH_WEST,680,511,115
WH_NORTH,680,16,122
WH_SOUTH,680,334,79
WH_EAST,680,32,109
WH_WEST,681,624,91
WH_NORTH,681,519,85
WH_SOUTH,681,645,57
WH_EAST,681,609,58
WH_WEST,682,204,175
WH_NORTH,682,77,73
WH_SOUTH,682,743,135
WH_EAST,682,474,164
WH_WEST,683,12,170
WH_NORTH,683,373,52
WH_SOUTH,683,646,110
WH_EAST,683,733,142
WH_WEST,684,841,141
WH_NORTH,684,760,124
WH_SOUTH,684,865,83
WH_EAST,684,701,194
WH_WEST,685,926,91
WH_NORTH,685,391,143
WH_SOUTH,685,881,144
WH_EAST,685,234,76
WH_WEST,686,563,170
WH_NORTH,686,476,166
WH_SOUTH,686,869,133
WH_EAST,686,906,181
WH_WEST,687,951,156
WH_NORTH,687,354,149
WH_SOUTH,687,66,54
WH_EAST,687,820,69
WH_WEST,688,373,92
WH_NORTH,688,705,69
WH_SOUTH,688,121,124
WH_EAST,688,412,139
WH_WEST,689,933,148
WH_NORTH,689,119,53
WH_SOUTH,689,607,176
WH_EAST,689,96,94
WH_WEST,690,606,141
WH_NORTH,690,937,72
WH_SOUTH,690,819,144
WH_EAST,690,92,55
WH_WEST,691,394,166
WH_NORTH,691,324,71
WH_SOUTH,691,391,149
WH_EAST,691,969,187
WH_WEST,692,880,63
WH_NORTH,692,578,188
WH_SOUTH,692,199,172
WH_EAST,692,955,184
WH_WEST,693,217,187
WH_NORTH,693,279,190
WH_SOUTH,693,295,104
WH_EAST,693,122,118
WH_WEST,694,23,70
WH_NORTH,694,918,132
WH_SOUTH,694,980,62
WH_EAST,694,839,109
WH_WEST,695,945,87
WH_NORTH,695,887,119
WH_SOUTH,695,418,129
WH_EAST,695,373,111
WH_WEST,696,941,61
WH_NORTH,696,704,152
WH_SOUTH,696,209,147
WH_EAST,696,592,157
WH_WEST,697,121,122
WH_NORTH,697,382,164
WH_SOUTH,697,122,114
WH_EAST,697,668,84
WH_WEST,698,275,147
WH_NORTH,698,74,120
WH_SOUTH,698,796,69
WH_EAST,698,478,65
WH_WEST,699,618,63
WH_NORTH,699,540,57
WH_SOUTH,699,874,125
WH_EAST,699,983,184
WH_WEST,700,555,151
WH_NORTH,700,611,57
WH_SOUTH,700,223,134
WH_EAST,700,794,112
WH_WEST,701,514,186
WH_NORTH,701,292,54
WH_SOUTH,701,786,125
WH_EAST,701,208,198
WH_WEST,702,583,128
WH_NORTH,702,562,104
WH_SOUTH,702,983,120
WH_EAST,702,292,112
WH_WEST,703,833,58
WH_NORTH,703,708,135
WH_SOUTH,703,83,121
WH_EAST,703,573,51
WH_WEST,704,557,139
WH_NORTH,704,8,148
WH_SOUTH,704,399,117
WH_EAST,704,953,172
WH_WEST,705,350,51
WH_NORTH,705,332,113
WH_SOUTH,705,741,53
WH_EAST,705,164,98
WH_WEST,706,213,107
WH_NORTH,706,710,92
WH_SOUTH,706,524,159
WH_EAST,706,455,150
WH_WEST,707,982,116
WH_NORTH,707,991,142
WH_SOUTH,707,127,167
WH_EAST,707,379,187
WH_WEST,708,133,52
WH_NORTH,708,834,149
WH_SOUTH,708,863,121
WH_EAST,708,285,198
WH_WEST,709,45,177
WH_NORTH,709,943,87
WH_SOUTH,709,877,97
WH_EAST,709,561,102
WH_WEST,710,858,108
WH_NORTH,710,569,76
WH_SOUTH,710,862,112
WH_EAST,710,275,76
WH_WEST,711,917,167
WH_NORTH,711,638,107
WH_SOUTH,711,642,188
WH_EAST,711,508,124
WH_WEST,712,332,95
WH_NORTH,712,512,55
WH_SOUTH,712,248,95
WH_EAST,712,312,128
WH_WEST,713,688,70
WH_NORTH,713,675,161
WH_SOUTH,713,171,97
WH_EAST,713,299,69
WH_WEST,714,661,108
WH_NORTH,714,820,74
WH_SOUTH,714,160,136
WH_EAST,714,470,139
WH_WEST,715,197,74
WH_NORTH,715,790,89
WH_SOUTH,715,33,109
WH_EAST,715,581,58
WH_WEST,716,153,71
WH_NORTH,716,104,171
WH_SOUTH,716,96,116
WH_EAST,716,813,153
WH_WEST,717,655,116
WH_NORTH,717,557,101
WH_SOUTH,717,217,58
WH_EAST,717,68,136
WH_WEST,718,460,152
WH_NORTH,718,145,107
WH_SOUTH,718,569,178
WH_EAST,718,606,68
WH_WEST,719,182,169
WH_NORTH,719,438,51
WH_SOUTH,719,854,122
WH_EAST,719,968,76
WH_WEST,720,767,187
WH_NORTH,720,709,119
WH_SOUTH,720,469,74
WH_EAST,720,136,126
WH_WEST,721,783,177
WH_NORTH,721,761,155
WH_SOUTH,721,100,170
WH_EAST,721,400,88
WH_WEST,722,294,120
WH_NORTH,722,275,108
WH_SOUTH,722,957,72
WH_EAST,722,258,190
WH_WEST,723,418,137
WH_NORTH,723,556,176
WH_SOUTH,723,602,86
WH_EAST,723,992,116
WH_WEST,724,950,143
WH_NORTH,724,355,185
WH_SOUTH,724,279,164
WH_EAST,724,210,97
WH_WEST,725,12,138
WH_NORTH,725,715,191
WH_SOUTH,725,413,114
WH_EAST,725,800,189
WH_WEST,726,731,143
WH_NORTH,726,778,135
WH_SOUTH,726,718,189
WH_EAST,726,919,51
WH_WEST,727,917,190
WH_NORTH,727,559,118
WH_SOUTH,727,360,115
WH_EAST,727,515,197
WH_WEST,728,119,157
WH_NORTH,728,752,56
WH_SOUTH,728,798,62
WH_EAST,728,304,172
WH_WEST,729,248,76
WH_NORTH,729,9,183
WH_SOUTH,729,955,52
WH_EAST,729,288,165
WH_WEST,730,554,141
WH_NORTH,730,554,149
WH_SOUTH,730,47,94
WH_EAST,730,20,119
WH_WEST,731,611,190
WH_NORTH,731,279,199
WH_SOUTH,731,569,97
WH_EAST,731,811,112
WH_WEST,732,932,138
WH_NORTH,732,971,68
WH_SOUTH,732,283,174
WH_EAST,732,834,103
WH_WEST,733,588,51
WH_NORTH,733,240,145
WH_SOUTH,733,27,175
WH_EAST,733,637,54
WH_WEST,734,722,82
WH_NORTH,734,455,143
WH_SOUTH,734,74,141
WH_EAST,734,264,153
WH_WEST,735,274,176
WH_NORTH,735,412,96
WH_SOUTH,735,62,85
WH_EAST,735,578,112
WH_WEST,736,339,76
WH_NORTH,736,391,112
WH_SOUTH,736,446,65
WH_EAST,736,254,142
WH_WEST,737,667,134
WH_NORTH,737,856,63
WH_SOUTH,737,699,68
WH_EAST,737,57,60
WH_WEST,738,429,189
WH_NORTH,738,532,69
WH_SOUTH,738,377,196
WH_EAST,738,304,94
WH_WEST,739,380,175
WH_NORTH,739,0,197
WH_SOUTH,739,108,58
WH_EAST,739,428,189
WH_WEST,740,640,75
WH_NORTH,740,123,120
WH_SOUTH,740,943,117
WH_EAST,740,929,56
WH_WEST,741,485,176
WH_NORTH,741,18,107
WH_SOUTH,741,735,148
WH_EAST,741,329,90
WH_WEST,742,37,189
WH_NORTH,742,822,67
WH_SOUTH,742,650,198
WH_EAST,742,311,167
WH_WEST,743,612,93
WH_NORTH,743,730,109
WH_SOUTH,743,742,193
WH_EAST,743,863,198
WH_WEST,744,370,179
WH_NORTH,744,503,125
WH_SOUTH,744,537,70
WH_EAST,744,496,196
WH_WEST,745,755,123
WH_NORTH,745,128,195
WH_SOUTH,745,400,105
WH_EAST,745,683,50
WH_WEST,746,679,97
WH_NORTH,746,342,170
WH_SOUTH,746,921,69
WH_EAST,746,484,70
WH_WEST,747,693,157
WH_NORTH,747,845,193
WH_SOUTH,747,514,145
WH_EAST,747,587,102
WH_WEST,748,352,86
WH_NORTH,748,331,51
WH_SOUTH,748,157,59
WH_EAST,748,934,111
WH_WEST,749,612,134
WH_NORTH,749,88,197
WH_SOUTH,749,556,122
WH_EAST,749,836,129
WH_WEST,750,150,193
WH_NORTH,750,697,117
WH_SOUTH,750,940,166
WH_EAST,750,513,73
WH_WEST,751,264,71
WH_NORTH,751,996,110
WH_SOUTH,751,661,157
WH_EAST,751,305,147
WH_WEST,752,19,119
WH_NORTH,752,208,81
WH_SOUTH,752,726,115
WH_EAST,752,711,106
WH_WEST,753,808,128
WH_NORTH,753,849,171
WH_SOUTH,753,280,61
WH_EAST,753,72,194
WH_WEST,754,231,142
WH_NORTH,754,814,175
WH_SOUTH,754,456,162
WH_EAST,754,480,196
WH_WEST,755,734,102
WH_NORTH,755,807,145
WH_SOUTH,755,424,82
WH_EAST,755,769,145
WH_WEST,756,677,54
WH_NORTH,756,619,52
WH_SOUTH,756,592,139
WH_EAST,756,262,56
WH_WEST,757,243,199
WH_NORTH,757,965,181
WH_SOUTH,757,38,181
WH_EAST,757,715,150
WH_WEST,758,742,145
WH_NORTH,758,541,114
WH_SOUTH,758,10,130
WH_EAST,758,167,123
WH_WEST,759,396,116
WH_NORTH,759,649,74
WH_SOUTH,759,791,94
WH_EAST,759,118,152
WH_WEST,760,406,56
WH_NORTH,760,373,63
WH_SOUTH,760,944,74
WH_EAST,760,586,149
WH_WEST,761,713,160
WH_NORTH,761,315,120
WH_SOUTH,761,111,188
WH_EAST,761,261,67
WH_WEST,762,105,116
WH_NORTH,762,501,111
