return_id,order_id,reason
5285,155047,Size Issue
5286,169689,Wrong Item
5287,174456,Arrived Late
5288,141215,Size Issue
5289,42812,Size Issue
5290,56841,Arrived Late
5291,40257,Arrived Late
5292,19795,Changed Mind
5293,178109,Changed Mind
5294,176169,Changed Mind
5295,107803,Size Issue
5296,184090,Arrived Late
5297,107107,Changed Mind
5298,141233,Defective
5299,93741,Size Issue
5300,55592,Size Issue
5301,86014,Arrived Late
5302,53774,Arrived Late
5303,15899,Arrived Late
5304,131933,Wrong Item
5305,82680,Defective
5306,104353,Defective
5307,75407,Changed Mind
5308,126507,Size Issue
5309,140210,Arrived Late
5310,153011,Arrived Late
5311,67205,Wrong Item
5312,102665,Size Issue
5313,21180,Arrived Late
5314,98558,Defective
5315,169937,Arrived Late
5316,68097,Changed Mind
5317,8554,Arrived Late
5318,123045,Size Issue
5319,20587,Changed Mind
5320,17972,Changed Mind
5321,4600,Defective
5322,169440,Defective
5323,135529,Wrong Item
5324,93060,Arrived Late
5325,10398,Changed Mind
5326,10693,Wrong Item
5327,9865,Size Issue
5328,103151,Wrong Item
5329,157608,Defective
5330,158562,Wrong Item
5331,174101,Wrong Item
5332,114275,Wrong Item
5333,86294,Wrong Item
5334,19799,Size Issue
5335,64121,Arrived Late
5336,397,Wrong Item
5337,134564,Arrived Late
5338,45582,Defective
5339,26148,Defective
5340,150629,Defective
5341,122255,Defective
5342,92817,Defective
5343,84417,Changed Mind
5344,112163,Defective
5345,106325,Arrived Late
5346,59527,Changed Mind
5347,62560,Defective
5348,98306,Arrived Late
5349,1747,Size Issue
5350,72057,Defective
5351,7179,Wrong Item
5352,21642,Arrived Late
5353,91419,Arrived Late
5354,188817,Arrived Late
5355,183307,Changed Mind
5356,53858,Wrong Item
5357,64621,Defective
5358,78449,Size Issue
5359,127353,Defective
5360,9193,Wrong Item
5361,94339,Changed Mind
5362,134568,Defective
5363,153791,Changed Mind
5364,158498,Arrived Late
5365,175472,Wrong Item
5366,178346,Wrong Item
5367,166205,Changed Mind
5368,170477,Wrong Item
5369,11892,Size Issue
5370,163190,Changed Mind
5371,71521,Defective
5372,20783,Arrived Late
5373,196322,Changed Mind
5374,17494,Changed Mind
5375,198908,Changed Mind
5376,150636,Arrived Late
5377,74352,Changed Mind
5378,8262,Arrived Late
5379,109092,Defective
5380,104299,Changed Mind
5381,112027,Defective
5382,56933,Changed Mind
5383,192354,Changed Mind
5384,808,Size Issue
5385,140150,Defective
5386,48499,Wrong Item
5387,187523,Arrived Late
5388,140166,Wrong Item
5389,34282,Arrived Late
5390,175726,Arrived Late
5391,161493,Wrong Item
5392,107592,Arrived Late
5393,104963,Wrong Item
5394,47480,Arrived Late
5395,171647,Wrong Item
5396,119173,Wrong Item
5397,171146,Wrong Item
5398,2381,Defective
5399,86144,Wrong Item
5400,101750,Changed Mind
5401,189278,Changed Mind
5402,196124,Wrong Item
5403,179361,Size Issue
5404,145750,Defective
5405,6649,Wrong Item
5406,183249,Size Issue
5407,195069,Changed Mind
5408,107622,Defective
5409,175897,Defective
5410,2721,Wrong Item
5411,158744,Size Issue
5412,171195,Wrong Item
5413,118769,Defective
5414,77401,Size Issue
5415,105512,Wrong Item
5416,138641,Changed Mind
5417,151861,Defective
5418,129112,Defective
5419,175789,Changed Mind
5420,110600,Arrived Late
5421,44356,Wrong Item
5422,58676,Arrived Late
5423,100821,Defective
5424,86430,Wrong Item
5425,145425,Size Issue
5426,172898,Wrong Item
5427,95092,Changed Mind
5428,78727,Wrong Item
5429,2051,Defective
5430,22096,Arrived Late
5431,194095,Wrong Item
5432,73692,Changed Mind
5433,179826,Size Issue
5434,74286,Changed Mind
5435,108788,Wrong Item
5436,143613,Arrived Late
5437,78981,Arrived Late
5438,146634,Wrong Item
5439,148240,Defective
5440,188995,Wrong Item
5441,178323,Wrong Item
5442,147201,Arrived Late
5443,97841,Changed Mind
5444,154674,Changed Mind
5445,77417,Size Issue
5446,88705,Wrong Item
5447,68411,Arrived Late
5448,118914,Changed Mind
5449,29116,Arrived Late
5450,163888,Size Issue
5451,96799,Changed Mind
5452,70562,Size Issue
5453,147052,Arrived Late
5454,86462,Defective
5455,27886,Changed Mind
5456,131094,Defective
5457,119282,Defective
5458,18141,Wrong Item
5459,14274,Arrived Late
5460,135856,Defective
5461,52558,Changed Mind
5462,12471,Defective
5463,146752,Changed Mind
5464,140394,Arrived Late
5465,33423,Changed Mind
5466,95240,Arrived Late
5467,113018,Changed Mind
5468,21354,Changed Mind
5469,3954,Arrived Late
5470,58332,Size Issue
5471,190525,Wrong Item
5472,130967,Defective
5473,145491,Arrived Late
5474,85423,Size Issue
5475,147924,Changed Mind
5476,181766,Arrived Late
5477,93415,Size Issue
5478,174881,Changed Mind
5479,52474,Size Issue
5480,8311,Changed Mind
5481,53681,Changed Mind
5482,132106,Size Issue
5483,24717,Wrong Item
5484,165533,Wrong Item
5485,113867,Arrived Late
5486,113800,Arrived Late
5487,122946,Changed Mind
5488,73429,Changed Mind
5489,88451,Arrived Late
5490,122157,Arrived Late
5491,115682,Wrong Item
5492,41083,Wrong Item
5493,117528,Changed Mind
5494,146891,Changed Mind
5495,111796,Size Issue
5496,119360,Wrong Item
5497,43095,Size Issue
5498,197960,Wrong Item
5499,49580,Arrived Late
5500,122872,Changed Mind
5501,70256,Arrived Late
5502,134011,Wrong Item
5503,10426,Changed Mind
5504,54997,Changed Mind
5505,178866,Arrived Late
5506,141396,Defective
5507,52289,Arrived Late
5508,162033,Defective
5509,45102,Size Issue
5510,53390,Defective
5511,17991,Defective
5512,116981,Changed Mind
5513,133006,Defective
5514,58216,Changed Mind
5515,32414,Changed Mind
5516,137468,Changed Mind
5517,180008,Wrong Item
5518,8037,Changed Mind
5519,30975,Size Issue
5520,84644,Wrong Item
5521,173634,Size Issue
5522,124951,Wrong Item
5523,129410,Wrong Item
5524,155326,Size Issue
5525,183712,Wrong Item
5526,19997,Size Issue
5527,71951,Size Issue
5528,71809,Size Issue
5529,116002,Changed Mind
5530,52863,Size Issue
5531,127570,Size Issue
5532,195271,Changed Mind
5533,48216,Wrong Item
5534,43247,Arrived Late
5535,70015,Changed Mind
5536,116095,Arrived Late
5537,193759,Size Issue
5538,83840,Wrong Item
5539,92436,Wrong Item
5540,35793,Defective
5541,129522,Changed Mind
5542,43216,Size Issue
5543,100967,Wrong Item
5544,162967,Arrived Late
5545,36674,Wrong Item
5546,44508,Changed Mind
5547,34912,Size Issue
5548,62230,Size Issue
5549,89399,Defective
5550,34753,Changed Mind
5551,1471,Wrong Item
5552,131324,Arrived Late
5553,163404,Size Issue
5554,20099,Size Issue
5555,31623,Wrong Item
5556,132641,Defective
5557,17549,Arrived Late
5558,60841,Wrong Item
5559,21805,Defective
5560,147853,Size Issue
5561,182160,Wrong Item
5562,187104,Wrong Item
5563,29377,Size Issue
5564,118314,Size Issue
5565,18922,Wrong Item
5566,194053,Wrong Item
5567,71725,Defective
5568,57587,Defective
5569,80243,Arrived Late
5570,28802,Defective
5571,95256,Changed Mind
5572,100558,Arrived Late
5573,53861,Changed Mind
5574,72483,Wrong Item
5575,76568,Arrived Late
5576,149338,Arrived Late
5577,91563,Arrived Late
5578,44619,Size Issue
5579,62615,Size Issue
5580,114114,Size Issue
5581,98293,Arrived Late
5582,141595,Changed Mind
5583,80957,Defective
5584,99136,Changed Mind
5585,164948,Changed Mind
5586,45517,Arrived Late
5587,35733,Size Issue
5588,20606,Defective
5589,138964,Defective
5590,94823,Wrong Item
5591,124441,Wrong Item
5592,180271,Defective
5593,140562,Arrived Late
5594,36750,Size Issue
5595,119268,Arrived Late
5596,140594,Wrong Item
5597,161252,Wrong Item
5598,104178,Changed Mind
5599,3271,Arrived Late
5600,126437,Defective
5601,127427,Size Issue
5602,164415,Wrong Item
5603,188526,Wrong Item
5604,7948,Size Issue
5605,158297,Wrong Item
5606,194455,Arrived Late
5607,11809,Changed Mind
5608,156355,Size Issue
5609,69852,Wrong Item
5610,178208,Arrived Late
5611,28335,Size Issue
5612,30589,Defective
5613,180239,Defective
5614,158515,Size Issue
5615,185783,Size Issue
5616,176822,Defective
5617,99919,Size Issue
5618,199613,Size Issue
5619,18678,Size Issue
5620,148682,Changed Mind
5621,128455,Size Issue
5622,27264,Arrived Late
5623,3107,Arrived Late
5624,118501,Defective
5625,196312,Size Issue
5626,57764,Defective
5627,52722,Size Issue
5628,11398,Wrong Item
5629,72191,Arrived Late
5630,199020,Changed Mind
5631,194172,Wrong Item
5632,105478,Wrong Item
5633,79447,Size Issue
5634,69844,Wrong Item
5635,186773,Arrived Late
5636,21686,Wrong Item
5637,76394,Wrong Item
5638,46411,Changed Mind
5639,186280,Arrived Late
5640,194804,Size Issue
5641,74639,Size Issue
5642,57343,Wrong Item
5643,1204,Wrong Item
5644,52099,Arrived Late
5645,164113,Defective
5646,34389,Wrong Item
5647,114085,Arrived Late
5648,197010,Changed Mind
5649,177149,Arrived Late
5650,99151,Size Issue
5651,42942,Arrived Late
5652,103120,Arrived Late
5653,180483,Defective
5654,115355,Size Issue
5655,19980,Changed Mind
5656,198869,Arrived Late
5657,7601,Defective
5658,199172,Wrong Item
5659,139659,Changed Mind
5660,16266,Defective
5661,198265,Arrived Late
5662,28501,Changed Mind
5663,157635,Defective
5664,36141,Defective
5665,64715,Arrived Late
5666,186229,Size Issue
5667,123104,Defective
5668,53915,Changed Mind
5669,110847,Changed Mind
5670,142906,Defective
5671,23115,Arrived Late
5672,90191,Arrived Late
5673,21480,Wrong Item
5674,41039,Wrong Item
5675,29669,Wrong Item
5676,108498,Changed Mind
5677,119899,Arrived Late
5678,195828,Wrong Item
5679,41224,Arrived Late
5680,99628,Arrived Late
5681,175345,Wrong Item
5682,77854,Defective
5683,105844,Defective
5684,127679,Defective
5685,42304,Wrong Item
5686,104873,Wrong Item
5687,168986,Wrong Item
5688,79174,Defective
5689,42530,Wrong Item
5690,22781,Arrived Late
5691,20623,Defective
5692,29530,Changed Mind
5693,26651,Arrived Late
5694,40082,Changed Mind
5695,167533,Size Issue
5696,24086,Defective
5697,94360,Wrong Item
5698,166414,Changed Mind
5699,193491,Arrived Late
5700,71901,Wrong Item
5701,76757,Changed Mind
5702,18355,Arrived Late
5703,185451,Size Issue
5704,151022,Changed Mind
5705,19042,Defective
5706,175776,Arrived Late
5707,63807,Wrong Item
5708,175617,Changed Mind
5709,136191,Changed Mind
5710,167304,Defective
5711,141743,Arrived Late
5712,124895,Changed Mind
5713,25717,Defective
5714,87767,Size Issue
5715,164939,Arrived Late
5716,131232,Changed Mind
5717,33512,Arrived Late
5718,156692,Defective
5719,186572,Changed Mind
5720,87352,Arrived Late
5721,113333,Changed Mind
5722,143748,Wrong Item
5723,9840,Arrived Late
5724,120244,Arrived Late
5725,108375,Defective
5726,182264,Defective
5727,114473,Changed Mind
5728,144049,Size Issue
5729,112411,Wrong Item
5730,173146,Defective
5731,115111,Changed Mind
5732,149726,Changed Mind
5733,132446,Arrived Late
5734,119382,Changed Mind
5735,111717,Arrived Late
5736,195079,Arrived Late
5737,78410,Wrong Item
5738,107937,Size Issue
5739,181408,Arrived Late
5740,115004,Wrong Item
5741,162012,Defective
5742,149000,Changed Mind
5743,84267,Changed Mind
5744,158459,Changed Mind
5745,31204,Defective
5746,107212,Arrived Late
5747,11036,Wrong Item
5748,69031,Wrong Item
5749,73915,Defective
5750,11597,Defective
5751,68959,Changed Mind
5752,138328,Arrived Late
5753,32518,Defective
5754,84916,Changed Mind
5755,196734,Arrived Late
5756,85958,Defective
5757,157144,Size Issue
5758,138928,Size Issue
5759,165814,Arrived Late
5760,33368,Defective
5761,137091,Size Issue
5762,95124,Changed Mind
5763,35840,Changed Mind
5764,144348,Defective
5765,57111,Changed Mind
5766,75685,Changed Mind
5767,38180,Arrived Late
5768,170981,Wrong Item
5769,80600,Changed Mind
5770,54343,Size Issue
5771,156416,Arrived Late
5772,18275,Wrong Item
5773,123060,Size Issue
5774,71102,Wrong Item
5775,63141,Defective
5776,120243,Size Issue
5777,77975,Defective
5778,62968,Changed Mind
5779,192805,Defective
5780,187093,Size Issue
5781,124630,Changed Mind
5782,19966,Defective
5783,114008,Size Issue
5784,161782,Changed Mind
5785,93404,Arrived Late
5786,9096,Changed Mind
5787,28710,Changed Mind
5788,133079,Arrived Late
5789,121704,Changed Mind
5790,154509,Defective
5791,73106,Changed Mind
5792,171016,Arrived Late
5793,125427,Wrong Item
5794,108696,Defective
5795,104506,Defective
5796,100645,Size Issue
5797,151041,Wrong Item
5798,53184,Changed Mind
5799,60456,Arrived Late
5800,89390,Defective
5801,158986,Wrong Item
5802,61689,Arrived Late
5803,198236,Wrong Item
5804,171321,Arrived Late
5805,131702,Wrong Item
5806,161840,Size Issue
5807,103433,Arrived Late
5808,123859,Size Issue
5809,64556,Arrived Late
5810,176043,Size Issue
5811,91984,Changed Mind
5812,39366,Defective
5813,189692,Defective
5814,167449,Defective
5815,37611,Changed Mind
5816,168305,Changed Mind
5817,106921,Size Issue
5818,137266,Defective
5819,59347,Size Issue
5820,67261,Changed Mind
5821,97397,Changed Mind
5822,144425,Defective
5823,54437,Size Issue
5824,180090,Wrong Item
5825,160993,Changed Mind
5826,71820,Defective
5827,105558,Size Issue
5828,14991,Wrong Item
5829,164450,Wrong Item
5830,114286,Defective
5831,126909,Arrived Late
5832,116915,Wrong Item
5833,185124,Arrived Late
5834,65943,Changed Mind
5835,2147,Arrived Late
5836,115919,Wrong Item
5837,95499,Wrong Item
5838,150447,Defective
5839,13784,Size Issue
5840,141980,Wrong Item
5841,180975,Changed Mind
5842,165311,Size Issue
5843,173427,Arrived Late
5844,96150,Arrived Late
5845,120743,Size Issue
5846,104990,Defective
5847,95766,Wrong Item
5848,161593,Changed Mind
5849,13580,Changed Mind
5850,169678,Size Issue
5851,184869,Size Issue
5852,141126,Changed Mind
5853,171224,Changed Mind
5854,7727,Wrong Item
5855,118910,Changed Mind
5856,195805,Changed Mind
5857,194465,Defective
5858,44560,Defective
5859,135363,Changed Mind
5860,180256,Wrong Item
5861,176700,Size Issue
5862,3396,Arrived Late
5863,65848,Size Issue
5864,74039,Changed Mind
5865,3453,Defective
5866,107315,Arrived Late
5867,117756,Wrong Item
5868,147424,Arrived Late
5869,54982,Defective
5870,128490,Size Issue
5871,36849,Changed Mind
5872,28446,Arrived Late
5873,80654,Defective
5874,57350,Changed Mind
5875,121386,Arrived Late
5876,9592,Defective
5877,103657,Size Issue
5878,46192,Wrong Item
5879,27901,Size Issue
5880,129081,Changed Mind
5881,78622,Defective
5882,185835,Changed Mind
5883,188525,Defective
5884,49699,Defective
5885,176495,Wrong Item
5886,178412,Wrong Item
5887,94904,Wrong Item
5888,169080,Size Issue
5889,144979,Wrong Item
5890,159666,Arrived Late
5891,5294,Changed Mind
5892,117335,Arrived Late
5893,178672,Arrived Late
5894,130,Wrong Item
5895,187660,Size Issue
5896,64964,Arrived Late
5897,26609,Changed Mind
5898,163235,Changed Mind
5899,192243,Wrong Item
5900,174342,Wrong Item
5901,8323,Wrong Item
5902,191979,Size Issue
5903,172323,Arrived Late
5904,11068,Arrived Late
5905,84434,Arrived Late
5906,167421,Changed Mind
5907,134006,Wrong Item
5908,115895,Arrived Late
5909,171299,Wrong Item
5910,1006,Arrived Late
5911,102876,Wrong Item
5912,49962,Defective
5913,84975,Changed Mind
5914,151442,Arrived Late
5915,51306,Wrong Item
5916,24076,Arrived Late
5917,71193,Changed Mind
5918,167423,Defective
5919,151776,Changed Mind
5920,89877,Changed Mind
5921,141515,Defective
5922,167572,Defective
5923,59453,Defective
5924,2755,Size Issue
5925,84925,Defective
5926,196626,Changed Mind
5927,7704,Arrived Late
5928,81740,Changed Mind
5929,122092,Wrong Item
5930,26352,Size Issue
5931,177706,Defective
5932,89549,Wrong Item
5933,115632,Defective
5934,88186,Arrived Late
5935,83160,Size Issue
5936,75730,Changed Mind
5937,45669,Size Issue
5938,115749,Arrived Late
5939,38701,Changed Mind
5940,74983,Arrived Late
5941,169382,Arrived Late
5942,141284,Arrived Late
5943,128377,Size Issue
5944,37806,Arrived Late
5945,8938,Arrived Late
5946,35277,Defective
5947,53141,Size Issue
5948,126144,Arrived Late
5949,11171,Size Issue
5950,157408,Changed Mind
5951,17721,Changed Mind
5952,148174,Wrong Item
5953,169177,Wrong Item
5954,180594,Changed Mind
5955,173735,Size Issue
5956,83630,Wrong Item
5957,189481,Size Issue
5958,190333,Size Issue
5959,191391,Wrong Item
5960,70378,Changed Mind
5961,61507,Changed Mind
5962,119769,Changed Mind
5963,154021,Size Issue
5964,104800,Changed Mind
5965,155488,Changed Mind
5966,16259,Size Issue
5967,129844,Defective
5968,103631,Changed Mind
5969,2043,Arrived Late
5970,169947,Changed Mind
5971,188863,Wrong Item
5972,194939,Arrived Late
5973,32508,Defective
5974,6159,Changed Mind
5975,124127,Arrived Late
5976,195090,Size Issue
5977,2467,Changed Mind
5978,86072,Arrived Late
5979,46273,Arrived Late
5980,184104,Changed Mind
5981,55940,Size Issue
5982,99510,Wrong Item
5983,163575,Size Issue
5984,56726,Defective
5985,1015,Changed Mind
5986,55474,Changed Mind
5987,155371,Wrong Item
5988,183480,Changed Mind
5989,57798,Size Issue
5990,121341,Size Issue
5991,43989,Size Issue
5992,28241,Wrong Item
5993,62269,Defective
5994,103355,Changed Mind
5995,2557,Arrived Late
5996,53574,Arrived Late
5997,160235,Defective
5998,62369,Size Issue
5999,5260,Changed Mind
6000,3847,Defective
6001,58454,Defective
6002,154783,Size Issue
6003,133639,Arrived Late
6004,98874,Changed Mind
6005,123425,Defective
6006,27998,Changed Mind
6007,69926,Size Issue
6008,65082,Arrived Late
6009,189482,Wrong Item
6010,76329,Changed Mind
6011,69496,Arrived Late
6012,170164,Arrived Late
6013,196182,Arrived Late
6014,39800,Changed Mind
6015,33912,Changed Mind
6016,35544,Size Issue
6017,78774,Defective
6018,53123,Size Issue
6019,61725,Wrong Item
6020,165945,Changed Mind
6021,64162,Size Issue
6022,38263,Size Issue
6023,22136,Changed Mind
6024,64516,Changed Mind
6025,65730,Arrived Late
6026,148914,Wrong Item
6027,115476,Wrong Item
6028,53589,Wrong Item
6029,20728,Size Issue
6030,98901,Arrived Late
6031,65620,Defective
6032,93862,Changed Mind
6033,41324,Defective
6034,68981,Wrong Item
6035,186148,Wrong Item
6036,170060,Arrived Late
6037,184431,Changed Mind
6038,41926,Wrong Item
6039,21222,Wrong Item
6040,109911,Changed Mind
6041,11015,Size Issue
6042,99341,Size Issue
6043,94455,Defective
6044,189904,Size Issue
6045,65356,Changed Mind
6046,126433,Wrong Item
6047,8906,Size Issue
6048,129712,Defective
6049,120255,Arrived Late
6050,59266,Wrong Item
6051,94447,Size Issue
6052,189069,Changed Mind
6053,134558,Defective
6054,22366,Size Issue
6055,34944,Size Issue
6056,179539,Defective
6057,111020,Arrived Late
6058,84512,Defective
6059,51552,Defective
6060,120841,Size Issue
6061,92891,Size Issue
6062,86345,Defective
6063,148860,Wrong Item
6064,169447,Changed Mind
6065,170042,Arrived Late
6066,183035,Defective
6067,167851,Changed Mind
6068,183258,Defective
6069,81364,Defective
6070,28767,Size Issue
6071,92881,Changed Mind
6072,178131,Arrived Late
6073,6386,Defective
6074,125556,Changed Mind
6075,1929,Arrived Late
6076,68304,Changed Mind
6077,172668,Size Issue
6078,10920,Arrived Late
6079,13141,Changed Mind
6080,11815,Wrong Item
6081,97734,Wrong Item
6082,66594,Wrong Item
6083,191149,Wrong Item
6084,112962,Wrong Item
6085,183769,Size Issue
6086,37560,Arrived Late
6087,149724,Size Issue
6088,167582,Changed Mind
6089,92508,Arrived Late
6090,40231,Defective
6091,193624,Defective
6092,123149,Arrived Late
6093,45869,Arrived Late
6094,5372,Wrong Item
6095,184939,Size Issue
6096,2625,Arrived Late
6097,138128,Defective
6098,172410,Arrived Late
6099,189158,Size Issue
6100,90415,Arrived Late
6101,92526,Wrong Item
6102,117416,Size Issue
6103,122728,Defective
6104,65960,Changed Mind
6105,62905,Defective
6106,7204,Size Issue
6107,127188,Defective
6108,43447,Arrived Late
6109,154703,Defective
6110,51245,Arrived Late
6111,99354,Size Issue
6112,83295,Changed Mind
6113,120913,Arrived Late
6114,50085,Defective
6115,125701,Arrived Late
6116,82405,Arrived Late
6117,158092,Changed Mind
6118,6966,Arrived Late
6119,77108,Arrived Late
6120,96961,Arrived Late
6121,165362,Arrived Late
6122,122251,Defective
6123,144308,Wrong Item
6124,118442,Changed Mind
6125,45544,Defective
6126,23076,Arrived Late
6127,130256,Arrived Late
6128,107053,Arrived Late
6129,115367,Arrived Late
6130,67644,Changed Mind
6131,93345,Arrived Late
6132,29488,Arrived Late
6133,58366,Size Issue
6134,137265,Defective
6135,161113,Defective
6136,20440,Size Issue
6137,75515,Defective
6138,193890,Defective
6139,62114,Wrong Item
6140,134441,Defective
6141,159178,Defective
6142,25854,Wrong Item
6143,72532,Changed Mind
6144,165157,Defective
6145,114116,Defective
6146,174764,Arrived Late
6147,22657,Wrong Item
6148,163074,Defective
6149,132746,Wrong Item
6150,102980,Changed Mind
6151,119670,Arrived Late
6152,107938,Size Issue
6153,190387,Defective
6154,148491,Changed Mind
6155,128072,Defective
6156,29731,Size Issue
6157,69656,Wrong Item
6158,196129,Wrong Item
6159,95782,Arrived Late
6160,159414,Arrived Late
6161,4358,Changed Mind
6162,14804,Size Issue
6163,128329,Arrived Late
6164,177558,Size Issue
6165,59656,Arrived Late
6166,55902,Defective
6167,99164,Size Issue
6168,73136,Arrived Late
6169,176022,Arrived Late
6170,32967,Changed Mind
6171,193028,Defective
6172,39583,Size Issue
6173,63268,Size Issue
6174,5057,Size Issue
6175,12643,Changed Mind
6176,98110,Size Issue
6177,43778,Arrived Late
6178,196844,Wrong Item
6179,148386,Changed Mind
6180,181903,Defective
6181,179333,Wrong Item
6182,144381,Size Issue
6183,99821,Size Issue
6184,77143,Changed Mind
6185,94836,Changed Mind
6186,160416,Size Issue
6187,1697,Defective
6188,88882,Defective
6189,56043,Defective
6190,116363,Changed Mind
6191,162041,Defective
6192,109500,Defective
6193,147812,Arrived Late
6194,88380,Wrong Item
6195,63845,Defective
6196,173772,Size Issue
6197,14895,Defective
6198,164866,Wrong Item
6199,33442,Wrong Item
6200,130980,Wrong Item
6201,70447,Defective
6202,54424,Size Issue
6203,58778,Arrived Late
6204,185808,Size Issue
6205,70046,Arrived Late
6206,185885,Size Issue
6207,124267,Size Issue
6208,56767,Defective
6209,74804,Wrong Item
6210,25913,Wrong Item
6211,149933,Wrong Item
6212,189504,Defective
6213,95852,Defective
6214,138496,Size Issue
6215,171581,Arrived Late
6216,34292,Changed Mind
6217,72063,Defective
6218,78121,Wrong Item
6219,144083,Changed Mind
6220,22647,Defective
6221,108699,Defective
6222,64365,Arrived Late
6223,60003,Size Issue
6224,153595,Size Issue
6225,116364,Defective
6226,35419,Changed Mind
6227,84231,Size Issue
6228,165964,Wrong Item
6229,147753,Arrived Late
6230,98871,Changed Mind
6231,14049,Arrived Late
6232,175143,Size Issue
6233,143348,Wrong Item
6234,30399,Wrong Item
6235,22953,Arrived Late
6236,153923,Changed Mind
6237,102228,Arrived Late
6238,106704,Wrong Item
6239,2398,Defective
6240,47651,Size Issue
6241,6153,Arrived Late
6242,128174,Size Issue
6243,93950,Arrived Late
6244,14171,Wrong Item
6245,20556,Defective
6246,157546,Wrong Item
6247,125743,Arrived Late
6248,133057,Size Issue
6249,191039,Arrived Late
6250,35603,Size Issue
6251,85502,Arrived Late
6252,3079,Wrong Item
6253,180708,Size Issue
6254,174950,Changed Mind
6255,155071,Defective
6256,173363,Defective
6257,15034,Changed Mind
6258,177567,Arrived Late
6259,194361,Defective
6260,24694,Size Issue
6261,91409,Size Issue
6262,63757,Changed Mind
6263,189991,Changed Mind
6264,52106,Defective
6265,96104,Changed Mind
6266,199130,Defective
6267,23622,Arrived Late
6268,142072,Size Issue
6269,94137,Changed Mind
6270,113590,Arrived Late
6271,141353,Changed Mind
6272,121057,Changed Mind
6273,189103,Arrived Late
6274,151596,Arrived Late
6275,168942,Defective
6276,62281,Defective
6277,146113,Defective
6278,128587,Defective
6279,108561,Arrived Late
6280,98815,Changed Mind
6281,172364,Changed Mind
6282,131220,Wrong Item
6283,52121,Changed Mind
6284,76015,Arrived Late
6285,140816,Size Issue
6286,196803,Size Issue
6287,10382,Arrived Late
6288,77115,Size Issue
6289,31547,Changed Mind
6290,50038,Size Issue
6291,92711,Changed Mind
6292,33529,Arrived Late
6293,33405,Size Issue
6294,71999,Defective
6295,190306,Changed Mind
6296,1122,Size Issue
6297,126450,Size Issue
6298,83173,Defective
6299,36894,Size Issue
6300,122949,Size Issue
6301,141313,Defective
6302,72781,Defective
6303,120617,Changed Mind
6304,4549,Wrong Item
6305,158743,Defective
6306,37350,Arrived Late
6307,157926,Defective
6308,59196,Arrived Late
6309,30273,Wrong Item
6310,169653,Changed Mind
6311,30183,Wrong Item
6312,109595,Wrong Item
6313,194171,Wrong Item
6314,177288,Size Issue
6315,16436,Wrong Item
6316,13234,Changed Mind
6317,193050,Arrived Late
6318,110894,Defective
6319,121046,Wrong Item
6320,33830,Wrong Item
6321,164919,Size Issue
6322,56607,Changed Mind
6323,180144,Changed Mind
6324,92259,Defective
6325,198029,Defective
6326,18750,Size Issue
6327,1806,Arrived Late
6328,112813,Size Issue
6329,14709,Changed Mind
6330,192180,Wrong Item
6331,76607,Size Issue
6332,180466,Arrived Late
6333,48129,Size Issue
6334,16415,Changed Mind
6335,141062,Size Issue
6336,79901,Size Issue
6337,119159,Defective
6338,185762,Arrived Late
6339,24702,Defective
6340,180744,Changed Mind
6341,151078,Size Issue
6342,8236,Defective
6343,125059,Size Issue
6344,163123,Size Issue
6345,87324,Changed Mind
6346,7693,Changed Mind
6347,62671,Arrived Late
6348,192597,Arrived Late
6349,52283,Size Issue
6350,154376,Changed Mind
6351,24727,Wrong Item
6352,135196,Defective
6353,192347,Size Issue
6354,84741,Wrong Item
6355,41632,Changed Mind
6356,118447,Size Issue
6357,48744,Size Issue
6358,106665,Defective
6359,113692,Size Issue
6360,18439,Changed Mind
6361,148383,Size Issue
6362,86786,Size Issue
6363,48863,Changed Mind
6364,108942,Size Issue
6365,151440,Arrived Late
6366,163590,Wrong Item
6367,28487,Wrong Item
6368,189723,Arrived Late
6369,145663,Size Issue
6370,67696,Wrong Item
6371,148997,Defective
6372,54468,Wrong Item
6373,165815,Size Issue
6374,147875,Changed Mind
6375,84184,Defective
6376,84296,Defective
6377,93653,Changed Mind
6378,40523,Changed Mind
6379,140013,Changed Mind
6380,121254,Size Issue
6381,13429,Wrong Item
6382,191063,Defective
6383,172245,Wrong Item
6384,7137,Size Issue
6385,182823,Changed Mind
6386,42595,Changed Mind
6387,175698,Size Issue
6388,113138,Changed Mind
6389,162319,Size Issue
6390,97879,Size Issue
6391,68288,Arrived Late
6392,27890,Defective
6393,118671,Changed Mind
6394,195568,Changed Mind
6395,43274,Arrived Late
6396,157739,Defective
6397,127244,Arrived Late
6398,188709,Arrived Late
6399,4088,Defective
6400,19085,Size Issue
6401,184802,Size Issue
6402,88960,Defective
6403,13736,Defective
6404,138965,Arrived Late
6405,35745,Size Issue
6406,48530,Wrong Item
6407,29764,Wrong Item
6408,120548,Arrived Late
6409,38211,Defective
6410,183237,Arrived Late
6411,21786,Defective
6412,70042,Size Issue
6413,13732,Defective
6414,163737,Changed Mind
6415,134690,Wrong Item
6416,135307,Wrong Item
6417,52637,Defective
6418,172415,Arrived Late
6419,126472,Size Issue
6420,97017,Arrived Late
6421,28323,Wrong Item
6422,948,Changed Mind
6423,197100,Changed Mind
6424,197480,Changed Mind
6425,126061,Defective
6426,172080,Size Issue
6427,110542,Wrong Item
6428,87409,Size Issue
6429,36936,Wrong Item
