product_id,name,category,sub_category,price,brand
665,Ratti-Sur Jeans Classic,Fashion,Men,4971.29,Ratti-Sur
666,Shanker Premium Rice,Grocery,Staples,589.27,"Shanker, Mallick and Vohra"
667,Sarraf-Ratti Premium Sneakers,Fashion,Footwear,2650.56,Sarraf-Ratti
668,Dar Premium Moisturizer,Beauty,Skincare,2587.13,"Dar, Chakrabarti and Balan"
669,Ram Premium Running Shoes,Fashion,Footwear,451.78,Ram Group
670,Ratti Ultrabook Classic,Electronics,Laptops,6481.47,Ratti and Sons
671,Korpal Premium MacBook,Electronics,Laptops,67436.33,Korpal Ltd
672,Bhasin Coffee Premium,Grocery,Beverages,816.14,"Bhasin, Kata and Shankar"
673,Bhatt-Dash Air Fryer Premium,Home,Kitchen,7712.1,Bhatt-Dash
674,Chadha Premium Smart Glasses,Electronics,Wearables,59164.79,"Chadha, Gade and Ganesh"
675,Magar Premium Cookies,Grocery,Snacks,444.43,"Magar, Bhandari and Basak"
676,Shanker Comforter Lite,Home,Bedding,8812.27,"Shanker, Sehgal and Tiwari"
677,Sachar Premium Gaming Laptop,Electronics,Laptops,66718.22,"Sachar, Bhardwaj and Butala"
678,Kannan Gaming Phone Plus,Electronics,Mobiles,73385.25,"Kannan, Kata and Kadakia"
679,Wadhwa Premium Loafers,Fashion,Footwear,2463.29,Wadhwa LLC
680,Mahajan Phablet Classic,Electronics,Mobiles,14809.41,Mahajan Inc
681,Krishnamurthy-Vasa Premium Namkeen,Grocery,Snacks,866.67,Krishnamurthy-Vasa
682,Dugal-Bhatnagar Mirror Classic,Home,Decor,1644.89,Dugal-Bhatnagar
683,Hayer-Kaur Lipstick Essentials,Beauty,Makeup,2225.32,Hayer-Kaur
684,Srinivas-Sarma Premium Hair Dryer,Beauty,Haircare,2827.56,Srinivas-Sarma
685,Balasubramanian Earphones X,Electronics,Audio,99837.2,Balasubramanian LLC
686,Boase Premium Foundation,Beauty,Makeup,767.67,"Boase, Suri and Gera"
687,Kapadia Jacket Elite,Fashion,Men,999.86,"Kapadia, Wadhwa and Jha"
688,Kothari-Batra Dish Soap Lite,Grocery,Household,257.59,Kothari-Batra
689,Gara Premium Curtains,Home,Decor,15204.06,Gara LLC
690,Vohra-Gill Tea Ultra,Grocery,Beverages,852.35,Vohra-Gill
691,Dora Keyboard Premium,Fashion,Accessories,982.1,"Dora, Sur and Kannan"
692,Salvi Formal Shoes V2,Fashion,Footwear,3407.17,"Salvi, Sur and Goda"
693,Rajan Wallet Classic,Electronics,Accessories,1113.56,Rajan Group
694,Datta Premium Cap,Electronics,Accessories,48714.51,Datta PLC
695,Andra Blanket Plus,Home,Bedding,5278.55,"Andra, Uppal and Bandi"
696,Sarraf Premium Dress,Fashion,Kids,2952.77,"Sarraf, Deo and Atwal"
697,Vyas Premium Oats,Grocery,Staples,185.4,"Vyas, Raj and Anne"
698,Doshi-Roy Dining Table Essentials,Home,Furniture,6831.15,Doshi-Roy
699,Dugal-Varty Premium Perfume,Beauty,Fragrance,203.6,Dugal-Varty
700,Kakar Mirror Pro,Home,Decor,18991.1,"Kakar, Chada and Sachar"
701,Grover Dish Soap Elite,Grocery,Household,769.48,"Grover, Bora and Thakkar"
702,Kade Premium Popcorn,Grocery,Snacks,455.0,Kade LLC
703,Majumdar T-Shirt Pro,Fashion,Men,4016.08,Majumdar PLC
704,Taneja-Soni Premium Tissue Paper,Grocery,Household,852.83,Taneja-Soni
705,Chopra Premium Eyeliner,Beauty,Makeup,1360.33,"Chopra, Sundaram and Manne"
706,Bajwa Premium Sweater,Fashion,Men,639.57,"Bajwa, Karnik and Yohannan"
707,Hayer-Sharaf Gaming Phone Pro,Electronics,Mobiles,30577.13,Hayer-Sharaf
708,Kibe-Gokhale Microwave Lite,Home,Kitchen,10896.61,Kibe-Gokhale
709,Borra Slippers Premium,Fashion,Footwear,2076.25,"Borra, Vaidya and Dave"
710,Dixit Premium Handbag,Fashion,Women,937.38,"Dixit, Chand and Amble"
711,Ben Night Cream Classic,Beauty,Skincare,524.98,Ben LLC
712,Raja-Rajagopalan Cooking Oil X,Grocery,Staples,700.7,Raja-Rajagopalan
713,Agrawal-Jain Razor Plus,Grocery,Personal Care,188.61,Agrawal-Jain
714,Srinivasan-Mallick Premium Mirror,Home,Decor,720.29,Srinivasan-Mallick
715,Behl Mascara Lite,Beauty,Makeup,1028.38,Behl and Sons
716,Gour-Shukla Cologne Plus,Beauty,Fragrance,1818.23,Gour-Shukla
717,Sunder Premium Duvet,Home,Bedding,10520.9,Sunder Group
718,Maharaj-Dada Premium Blanket,Home,Bedding,14559.79,Maharaj-Dada
719,Choudhury-Gade Night Cream X,Beauty,Skincare,880.22,Choudhury-Gade
720,Sandal Body Wash Classic,Grocery,Personal Care,312.27,Sandal PLC
721,Shah-Kumer Premium Keyboard,Electronics,Accessories,78488.87,Shah-Kumer
722,Vohra Premium Coffee Table,Home,Furniture,12771.96,Vohra Inc
723,Boase Premium Garbage Bags,Grocery,Household,937.71,"Boase, Bora and Karpe"
724,Singhal Premium USB Cable,Fashion,Accessories,3998.47,Singhal Group
725,Chada-Chauhan Microwave Plus,Home,Kitchen,9611.29,Chada-Chauhan
726,Roy Premium Coffee Table,Home,Furniture,19163.02,"Roy, Contractor and Gola"
727,Zacharia Premium Razor,Grocery,Personal Care,855.23,Zacharia Group
728,Basak Backpack X,Electronics,Accessories,91787.63,Basak Group
729,Kapur Premium Belt,Electronics,Accessories,51211.73,"Kapur, Chadha and Varughese"
730,Garg-Ganesh Premium Chips,Grocery,Snacks,100.04,Garg-Ganesh
731,Bandi Face Serum Max,Beauty,Skincare,1681.28,"Bandi, Toor and Yadav"
732,Bhatt Ultrabook Pro,Electronics,Laptops,9746.12,Bhatt Group
733,Chandran Wallet Essentials,Electronics,Accessories,26963.49,Chandran LLC
734,Sundaram Attar Premium,Beauty,Fragrance,2416.41,"Sundaram, De and Bir"
735,Uppal-Wadhwa Premium Toner,Beauty,Skincare,145.2,Uppal-Wadhwa
736,Barman Smartphone Max,Electronics,Mobiles,73001.18,Barman Ltd
737,Bhatt Cutlery Set Elite,Home,Kitchen,13650.69,"Bhatt, Chhabra and Chaudhuri"
738,Soman Loafers Pro,Fashion,Footwear,3338.09,"Soman, Vala and Bhatti"
739,Ratti Wheat Flour Essentials,Grocery,Staples,683.91,"Ratti, Balakrishnan and Bal"
740,Gaba Office Chair Pro,Home,Furniture,16849.28,Gaba Ltd
741,Bains Premium Eyeliner,Beauty,Makeup,1151.52,Bains LLC
742,Iyengar Mouse Plus,Fashion,Accessories,1920.14,"Iyengar, Keer and Sha"
743,Anand-Sridhar Tea Plus,Grocery,Beverages,944.81,Anand-Sridhar
744,Batta-Magar Premium Trousers,Fashion,Men,432.75,Batta-Magar
745,Sunder Tissue Paper Elite,Grocery,Household,921.93,"Sunder, Grewal and Choudhary"
746,Bhalla Premium Moisturizer,Beauty,Skincare,401.47,Bhalla Inc
747,Jaggi-Divan Premium Conditioner,Beauty,Haircare,164.79,Jaggi-Divan
748,Kulkarni Premium Air Fryer,Home,Kitchen,16320.69,"Kulkarni, Choudhary and Edwin"
749,Chakrabarti-Trivedi Feature Phone Pro,Electronics,Mobiles,84275.28,Chakrabarti-Trivedi
750,Mall Phablet V2,Electronics,Mobiles,50420.88,"Mall, Wadhwa and Karpe"
751,Char-Sankar Wheat Flour Ultra,Grocery,Staples,390.71,Char-Sankar
752,Soni Sweater Essentials,Fashion,Men,950.21,Soni PLC
753,Madan-Vala Lipstick Essentials,Beauty,Makeup,2064.34,Madan-Vala
754,Dani Premium Biscuits,Grocery,Snacks,360.6,Dani Group
755,Manda-Borra Premium Ultrabook,Electronics,Laptops,28693.82,Manda-Borra
756,Gera Bluetooth Speaker Premium,Electronics,Audio,9394.7,Gera and Sons
757,Virk Mascara Plus,Beauty,Makeup,801.42,"Virk, Raj and Johal"
758,Gopal-Lad Knife Set Plus,Home,Kitchen,1080.74,Gopal-Lad
759,Sheth-Balay Premium Razor,Grocery,Personal Care,184.86,Sheth-Balay
760,Handa-Chatterjee Premium Sneakers,Fashion,Footwear,1660.71,Handa-Chatterjee
761,Ramesh Heels X,Fashion,Women,1622.81,"Ramesh, Cheema and Sekhon"
762,Chawla VR Headset Max,Electronics,Wearables,33353.45,Chawla and Sons
763,Bava Business Laptop Classic,Electronics,Laptops,98016.13,Bava Group
764,Saxena Premium Biscuits,Grocery,Snacks,752.62,"Saxena, Srinivas and Kunda"
765,Kaul Premium Hair Serum,Beauty,Haircare,2381.09,Kaul Inc
766,Kunda Dress Elite,Fashion,Kids,2549.06,Kunda and Sons
767,Thakur Toothpaste Lite,Grocery,Personal Care,813.52,Thakur Ltd
768,Ganguly-Konda Popcorn Max,Grocery,Snacks,863.28,Ganguly-Konda
769,Tak-Tata Premium Eyeshadow Palette,Beauty,Makeup,878.01,Tak-Tata
770,Bassi Premium Deodorant Spray,Beauty,Fragrance,2781.26,"Bassi, Yadav and Bhavsar"
771,Bedi-Chakraborty Premium Hair Mask,Beauty,Haircare,1763.86,Bedi-Chakraborty
772,Magar Premium Hair Mask,Beauty,Haircare,1721.12,Magar PLC
773,Wali Premium Phone Case,Electronics,Accessories,82084.61,Wali Ltd
774,Dhillon Premium Conditioner,Beauty,Haircare,1777.07,Dhillon Inc
775,Barad Phone Case Premium,Electronics,Accessories,66913.16,"Barad, Keer and Mani"
776,Bansal Soundbar Ultra,Electronics,Audio,31375.64,"Bansal, Rajagopalan and Yohannan"
777,Deol-Sarkar Premium Sculpture,Home,Decor,18467.57,Deol-Sarkar
778,Garg Cold Drink X,Grocery,Beverages,451.29,"Garg, Rau and Goswami"
779,Wason-Kamdar Premium T-Shirt,Fashion,Kids,4378.5,Wason-Kamdar
780,Hari Soap Lite,Grocery,Personal Care,704.9,"Hari, Mannan and Shroff"
781,Guha Premium Sneakers,Fashion,Footwear,694.93,"Guha, Borra and Gera"
782,Jha Tea Elite,Grocery,Beverages,909.28,Jha Group
783,Behl Premium Pan,Home,Kitchen,3487.04,Behl Group
784,Shere Body Wash Ultra,Grocery,Personal Care,761.8,Shere and Sons
785,Comar Duvet Classic,Home,Bedding,15969.39,Comar LLC
786,Sant-Khatri Sweater Premium,Fashion,Men,2096.01,Sant-Khatri
787,Desai Premium Hair Serum,Beauty,Haircare,2316.72,"Desai, Bhat and Raval"
788,Garde-Gupta Premium Power Bank,Electronics,Accessories,71581.8,Garde-Gupta
789,Venkataraman-Tailor Premium Phablet,Electronics,Mobiles,75602.93,Venkataraman-Tailor
790,Sen Hair Mask Essentials,Beauty,Haircare,796.06,"Sen, Chadha and Chawla"
791,Bajwa Blush Lite,Beauty,Makeup,1673.99,Bajwa and Sons
792,Dhingra Oats Pro,Grocery,Staples,444.73,Dhingra and Sons
793,D’Alia Cookies X,Grocery,Snacks,407.3,D’Alia Group
794,Jaggi Premium Smart Glasses,Electronics,Wearables,23344.17,Jaggi Group
795,Comar-Chopra Premium Wheat Flour,Grocery,Staples,801.96,Comar-Chopra
796,Sethi Premium Moisturizer,Beauty,Skincare,2297.78,"Sethi, Char and Shah"
797,Gokhale Premium Slippers,Fashion,Footwear,1898.05,"Gokhale, Basak and Tak"
798,Rastogi Wardrobe V2,Home,Furniture,8937.67,"Rastogi, Rao and Kara"
799,Sharaf Premium Vase,Home,Decor,11822.03,"Sharaf, Buch and Bali"
800,Banerjee Premium Bedsheet Set,Home,Bedding,2732.73,Banerjee LLC
801,Rana Convertible 2-in-1 X,Electronics,Laptops,19955.83,Rana and Sons
802,Shetty-Uppal T-Shirt Lite,Fashion,Kids,4073.25,Shetty-Uppal
803,Tripathi Premium Eyeliner,Beauty,Makeup,2108.11,Tripathi PLC
804,Mann Premium Mirror,Home,Decor,902.88,"Mann, Cherian and Seshadri"
805,Kade Sneakers Lite,Fashion,Kids,1427.36,Kade Group
806,Rau-Dave Premium Hair Gel,Beauty,Haircare,2866.9,Rau-Dave
807,Bajwa Popcorn X,Grocery,Snacks,373.54,Bajwa Ltd
808,Sarkar Biscuits Plus,Grocery,Snacks,640.12,"Sarkar, Subramaniam and Bhardwaj"
809,Som Premium Blush,Beauty,Makeup,538.0,"Som, Batra and Krish"
810,Venkataraman Premium Headphones,Electronics,Audio,8817.23,"Venkataraman, Das and Barad"
811,Barad Night Cream Ultra,Beauty,Skincare,540.72,Barad Inc
812,Vig Premium Hair Serum,Beauty,Haircare,1416.06,"Vig, Bhandari and Aurora"
813,Sinha Jacket X,Fashion,Men,3570.0,"Sinha, Deep and Hayre"
814,Bajwa Premium Handbag,Fashion,Women,522.84,Bajwa LLC
815,Sabharwal Premium Watch,Electronics,Accessories,83700.52,Sabharwal Inc
816,Master-Garde Premium Hair Mask,Beauty,Haircare,2043.32,Master-Garde
817,Yogi-Joshi Feature Phone Plus,Electronics,Mobiles,11646.95,Yogi-Joshi
818,Tak Office Chair Premium,Home,Furniture,9135.59,"Tak, Iyer and Savant"
819,Basu-Anne Gaming Phone Essentials,Electronics,Mobiles,49843.13,Basu-Anne
820,Mahal Premium Dish Soap,Grocery,Household,466.94,Mahal PLC
821,Cheema-Keer Building Blocks Classic,Fashion,Kids,458.59,Cheema-Keer
822,Ravel Premium Sugar,Grocery,Staples,408.5,"Ravel, Chana and Bir"
823,Som-Sastry Premium Mouse,Fashion,Accessories,1202.48,Som-Sastry
824,Contractor Eyeliner X,Beauty,Makeup,2562.83,"Contractor, Tella and Mangat"
825,Shan Premium Shampoo,Beauty,Haircare,560.75,Shan PLC
826,Chacko Premium Building Blocks,Fashion,Kids,4269.4,Chacko LLC
827,Chana Dal Plus,Grocery,Staples,257.26,Chana LLC
828,Lalla-Magar Tea Lite,Grocery,Beverages,332.49,Lalla-Magar
829,Verma Perfume Premium,Beauty,Fragrance,236.06,"Verma, Apte and Korpal"
830,Ram-Taneja MacBook V2,Electronics,Laptops,58589.81,Ram-Taneja
831,Savant Mixer Grinder Lite,Home,Kitchen,10924.76,"Savant, Kamdar and Gokhale"
832,Khalsa-Sundaram Premium Business Laptop,Electronics,Laptops,4978.56,Khalsa-Sundaram
833,Dugar-Dugal Premium Power Bank,Electronics,Accessories,5224.45,Dugar-Dugal
834,Mangal Bed Frame Elite,Home,Furniture,4957.79,Mangal LLC
835,Butala Air Fryer Max,Home,Kitchen,4732.0,"Butala, Malhotra and Mander"
836,Dave Razor Premium,Grocery,Personal Care,912.49,Dave Group
837,Singh Premium Cologne,Beauty,Fragrance,1619.7,Singh Inc
838,Vohra Chromebook Pro,Electronics,Laptops,94572.72,Vohra Ltd
839,Garg-Sani Premium Building Blocks,Fashion,Kids,739.05,Garg-Sani
840,Dayal Premium Jacket,Fashion,Kids,3114.45,Dayal Group
841,Mannan-Sarraf Premium Phablet,Electronics,Mobiles,82121.22,Mannan-Sarraf
842,Viswanathan Building Blocks Premium,Fashion,Kids,3935.12,"Viswanathan, Verma and Bali"
843,Jain Cologne Plus,Beauty,Fragrance,2306.72,Jain Inc
844,Kumar Skirt X,Fashion,Women,2180.3,"Kumar, Deo and Sane"
845,Magar-Sangha Gaming Phone Ultra,Electronics,Mobiles,39431.83,Magar-Sangha
846,Mallick Premium Toaster,Home,Kitchen,1233.87,Mallick and Sons
847,Bumb Premium Popcorn,Grocery,Snacks,836.38,Bumb and Sons
848,Saxena Phone Case X,Electronics,Accessories,12723.57,"Saxena, Deol and Sane"
849,Ravel-Mangat Phone Case Pro,Fashion,Accessories,1775.46,Ravel-Mangat
850,Dewan-Karan Premium Wireless Earbuds,Electronics,Audio,93564.36,Dewan-Karan
851,Sunder Premium Face Wash,Beauty,Skincare,2629.69,"Sunder, Dora and Loyal"
852,Lala-Goel Cutlery Set Max,Home,Kitchen,7213.94,Lala-Goel
853,Hora Knife Set Lite,Home,Kitchen,8260.18,"Hora, Sood and Rao"
854,Dubey Sunscreen Pro,Beauty,Skincare,2872.65,"Dubey, Dora and Gala"
855,Sarma Premium Dress,Fashion,Kids,3164.26,Sarma LLC
856,Bhargava Shirt Elite,Fashion,Men,1990.74,Bhargava Ltd
857,Kata-Boase Face Wash Pro,Beauty,Skincare,1979.44,Kata-Boase
858,Sharaf Sandals Elite,Fashion,Footwear,2893.9,"Sharaf, Raj and Batra"
859,Bhatti-Gupta Smartwatch Elite,Electronics,Wearables,8640.35,Bhatti-Gupta
860,Bala Premium Duvet,Home,Bedding,12511.67,"Bala, Khatri and Balay"
861,Chaudhuri Premium Gaming Laptop,Electronics,Laptops,41995.55,Chaudhuri PLC
862,Deshmukh Body Mist V2,Beauty,Fragrance,1000.05,Deshmukh and Sons
863,Bhattacharyya Bed Frame Plus,Home,Furniture,1866.04,"Bhattacharyya, Kannan and Jaggi"
864,Saini-Issac Shampoo Classic,Beauty,Haircare,805.42,Saini-Issac
865,Sinha Premium Cookies,Grocery,Snacks,69.22,Sinha and Sons
866,Sha Fitness Band Plus,Electronics,Wearables,44751.49,Sha PLC
867,Edwin-Deo Toner Max,Beauty,Skincare,2600.33,Edwin-Deo
868,Shankar-Ray Premium Smartphone,Electronics,Mobiles,33847.59,Shankar-Ray
869,Wason Premium Duvet,Home,Bedding,14192.11,Wason LLC
870,Mangal Premium Vase,Home,Decor,16924.73,"Mangal, Sood and Bhalla"
871,Kant Cold Drink X,Grocery,Beverages,670.39,Kant and Sons
872,Tata Eyeshadow Palette Max,Beauty,Makeup,1768.61,Tata Group
873,Kannan-Ray Premium Bedsheet Set,Home,Bedding,15569.33,Kannan-Ray
874,Chopra Premium Oats,Grocery,Staples,800.6,"Chopra, Balan and Rao"
875,Karpe Gaming Laptop Max,Electronics,Laptops,9176.78,"Karpe, Mand and Arya"
876,Varkey Rug Elite,Home,Decor,1609.45,Varkey PLC
877,Seshadri Rice Ultra,Grocery,Staples,143.79,"Seshadri, Chhabra and Datta"
878,Mammen-Hora Deodorant Pro,Grocery,Personal Care,825.57,Mammen-Hora
879,Bal Deodorant Spray Ultra,Beauty,Fragrance,1166.34,Bal Ltd
880,Garg-Cherian Premium Jacket,Fashion,Kids,1352.7,Garg-Cherian
881,Bhardwaj Air Freshener Lite,Grocery,Household,259.95,"Bhardwaj, Taneja and Ram"
882,Sidhu Heels X,Fashion,Women,820.64,Sidhu Ltd
883,Manne Sandals Essentials,Fashion,Footwear,772.74,"Manne, Chandran and Maharaj"
884,Kuruvilla Cushion Cover Max,Home,Decor,5296.26,Kuruvilla Ltd
885,Tata Premium Deodorant,Grocery,Personal Care,183.31,"Tata, Barman and Kumer"
886,Cheema Premium Saree,Fashion,Women,629.53,"Cheema, Wagle and Sengupta"
887,Ahuja-Kant Premium Wardrobe,Home,Furniture,15230.53,Ahuja-Kant
888,Rastogi Premium Floor Cleaner,Grocery,Household,447.18,Rastogi PLC
889,Lata-Ray Cologne Elite,Beauty,Fragrance,1005.41,Lata-Ray
890,Gara-Ahluwalia Scarf Ultra,Fashion,Accessories,1773.84,Gara-Ahluwalia
891,Badami-Hayre Curtains Max,Home,Decor,7948.52,Badami-Hayre
892,Bhargava Rug Lite,Home,Decor,19439.18,"Bhargava, Ghose and Batta"
893,Bassi Premium Top,Fashion,Women,911.15,"Bassi, Deo and Johal"
894,Karpe Premium Body Lotion,Beauty,Skincare,2197.92,Karpe PLC
895,Hora-Solanki Premium Cookies,Grocery,Snacks,696.47,Hora-Solanki
896,Jani Wall Art Pro,Home,Decor,7795.01,"Jani, Buch and Banik"
897,Sastry-Shetty Chromebook Classic,Electronics,Laptops,71821.57,Sastry-Shetty
898,Buch-Sandal Premium Top,Fashion,Women,516.9,Buch-Sandal
899,Vora-Sehgal Cold Drink Premium,Grocery,Beverages,596.03,Vora-Sehgal
900,Dubey Premium Salt,Grocery,Staples,643.04,Dubey and Sons
901,Thakkar Wall Art Classic,Home,Decor,18737.91,"Thakkar, Bhatia and Yohannan"
902,Desai-Viswanathan Charger V2,Electronics,Accessories,79506.01,Desai-Viswanathan
903,Jayaraman-Vig Premium Attar,Beauty,Fragrance,1307.91,Jayaraman-Vig
904,Barman-Savant Duvet Max,Home,Bedding,4287.17,Barman-Savant
905,Rajagopalan-Ramachandran Boots Lite,Fashion,Footwear,2080.68,Rajagopalan-Ramachandran
906,Garg-Chaudry Premium Comforter,Home,Bedding,1175.4,Garg-Chaudry
907,Badal Premium Conditioner,Beauty,Haircare,2157.08,"Badal, Banerjee and Divan"
908,Hans-Shere Premium Hair Serum,Beauty,Haircare,841.65,Hans-Shere
909,Dara Premium Garbage Bags,Grocery,Household,269.44,Dara PLC
910,Dyal-Gaba Premium TV Unit,Home,Furniture,897.79,Dyal-Gaba
911,Ganesan-Sura Premium T-Shirt,Fashion,Men,4527.27,Ganesan-Sura
912,Basu Premium Hair Mask,Beauty,Haircare,630.09,Basu and Sons
913,Bobal Premium Comforter,Home,Bedding,8268.55,"Bobal, Boase and Bansal"
914,Sankar Curtains Classic,Home,Decor,9553.95,"Sankar, Sura and Lad"
915,Krishnamurthy Premium Smart Glasses,Electronics,Wearables,61653.69,"Krishnamurthy, Dixit and Mammen"
916,Chaudry Garbage Bags X,Grocery,Household,263.83,Chaudry Inc
917,Bala Premium Dish Soap,Grocery,Household,768.56,Bala LLC
918,Das Premium Saree,Fashion,Women,980.54,"Das, Bala and Malhotra"
919,Lad Premium Mixer Grinder,Home,Kitchen,725.45,"Lad, Ranganathan and Sawhney"
920,Arora Premium Mouse,Fashion,Accessories,4666.05,Arora PLC
921,Borra Premium Deodorant Spray,Beauty,Fragrance,955.22,"Borra, Sachdeva and Chanda"
922,Sawhney Premium Dinner Set,Home,Kitchen,14652.12,Sawhney Inc
923,Sekhon Popcorn Lite,Grocery,Snacks,71.18,Sekhon LLC
924,Tailor Air Freshener Ultra,Grocery,Household,255.65,Tailor Group
925,Jani-Srinivas Boots Pro,Fashion,Footwear,1507.4,Jani-Srinivas
926,Kanda Premium Cold Drink,Grocery,Beverages,236.42,"Kanda, Bajaj and Tank"
927,Jaggi Phablet Max,Electronics,Mobiles,69145.47,"Jaggi, Virk and Lanka"
928,Sarin Toner Essentials,Beauty,Skincare,1144.21,Sarin PLC
929,Majumdar Premium Jeans,Fashion,Women,1220.86,Majumdar and Sons
930,Sathe-Jayaraman Premium Phablet,Electronics,Mobiles,28733.22,Sathe-Jayaraman
931,Dhillon-Balan Premium Garbage Bags,Grocery,Household,546.67,Dhillon-Balan
932,Andra Boots Premium,Fashion,Footwear,2641.96,"Andra, Sama and Aggarwal"
933,Saini Shaving Cream Elite,Grocery,Personal Care,151.31,"Saini, Khosla and Kohli"
934,Gade Hair Dryer Essentials,Beauty,Haircare,1676.55,Gade Ltd
935,Mannan-Sahni VR Headset Elite,Electronics,Wearables,82091.42,Mannan-Sahni
936,Chanda-Goswami Soap Max,Grocery,Personal Care,493.73,Chanda-Goswami
937,Thakkar Premium Cooking Oil,Grocery,Staples,698.28,"Thakkar, Ram and Gill"
938,Andra Premium Mineral Water,Grocery,Beverages,826.9,"Andra, Setty and Bhardwaj"
939,Bath Jacket Classic,Fashion,Kids,3385.47,Bath and Sons
940,Ganesan-Chandra Premium Sugar,Grocery,Staples,646.62,Ganesan-Chandra
941,Bhargava Headphones Lite,Electronics,Audio,65532.65,Bhargava and Sons
942,Choudhry-Date Premium Feature Phone,Electronics,Mobiles,80917.4,Choudhry-Date
943,Chaudhary Soundbar X,Electronics,Audio,36847.83,"Chaudhary, Kalita and Sethi"
944,Hayer-Kala Toy Robot Classic,Fashion,Kids,1727.95,Hayer-Kala
945,Choudhry Premium Hair Serum,Beauty,Haircare,1945.04,"Choudhry, Kaul and Balasubramanian"
946,Khanna-Ravel Rice Max,Grocery,Staples,842.63,Khanna-Ravel
947,Kalla-Dixit Premium Razor,Grocery,Personal Care,499.21,Kalla-Dixit
948,Apte-Cheema Namkeen Premium,Grocery,Snacks,200.01,Apte-Cheema
949,Bassi Premium Boots,Fashion,Footwear,3076.62,"Bassi, Desai and Kurian"
950,Chand Wall Art Premium,Home,Decor,18341.0,Chand Inc
951,Rao Premium USB Cable,Electronics,Accessories,13530.93,Rao Ltd
952,Suresh-Gandhi Premium Detergent,Grocery,Household,374.43,Suresh-Gandhi
953,Koshy Premium Cap,Fashion,Accessories,4247.96,"Koshy, Chana and Andra"
954,Grover-Dutta Fitness Band Lite,Electronics,Wearables,68049.58,Grover-Dutta
955,Bumb Premium Shaving Cream,Grocery,Personal Care,365.06,Bumb Inc
956,Tailor-Shah Premium Heels,Fashion,Women,1857.45,Tailor-Shah
957,Sachar Premium Smart Glasses,Electronics,Wearables,86196.91,"Sachar, Sood and Sood"
958,Tripathi Premium MacBook,Electronics,Laptops,66479.0,"Tripathi, Gaba and Wable"
959,Dutt-Acharya Shirt V2,Fashion,Men,2975.83,Dutt-Acharya
960,Hari Premium Hair Serum,Beauty,Haircare,2161.44,Hari PLC
961,Sur-Gour Premium Chips,Grocery,Snacks,940.9,Sur-Gour
962,Goda Loafers Max,Fashion,Footwear,4413.07,Goda PLC
963,Seth Premium Blanket,Home,Bedding,11492.91,Seth Group
964,Kashyap Premium Bookshelf,Home,Furniture,7209.56,Kashyap and Sons
965,Mammen Blush Premium,Beauty,Makeup,334.4,Mammen PLC
966,Srinivas-Mann Premium Pillow Covers,Home,Bedding,12682.85,Srinivas-Mann
967,Chaudhry Premium Scarf,Electronics,Accessories,11436.91,"Chaudhry, Mann and Borde"
968,Thaker Headphones Premium,Electronics,Audio,46398.51,"Thaker, Lata and Ravel"
969,Setty Coffee Table V2,Home,Furniture,1599.15,"Setty, Sawhney and Sawhney"
970,Vora-Hari Premium Jeans,Fashion,Women,1601.3,Vora-Hari
971,Mann Premium Dinner Set,Home,Kitchen,16644.55,"Mann, Lalla and Amble"
972,Aurora Slippers Ultra,Fashion,Footwear,4199.34,Aurora Group
973,Sane Premium Gaming Phone,Electronics,Mobiles,38008.45,"Sane, Garde and Sodhi"
974,Chana Premium Soundbar,Electronics,Audio,87194.01,"Chana, Lanka and Gera"
975,Dugal-Sha Body Lotion Elite,Beauty,Skincare,1866.17,Dugal-Sha
976,Babu Premium Office Chair,Home,Furniture,4961.91,Babu LLC
977,Sahota Premium Dinner Set,Home,Kitchen,10027.04,Sahota and Sons
978,Kala Premium USB Cable,Fashion,Accessories,1698.37,"Kala, Behl and Datta"
979,Kalita Premium Pillow Covers,Home,Bedding,17777.29,Kalita and Sons
980,Kapadia Dish Soap Essentials,Grocery,Household,676.34,"Kapadia, Andra and Karpe"
981,Buch Premium Earphones,Electronics,Audio,5520.08,"Buch, Kothari and De"
982,Boase Premium Tissue Paper,Grocery,Household,411.98,"Boase, Wason and Atwal"
983,Vohra Premium Oats,Grocery,Staples,658.44,Vohra Ltd
984,Varma Premium Wall Art,Home,Decor,6782.28,"Varma, Ghosh and Bala"
985,Sachar Premium Dish Soap,Grocery,Household,404.47,Sachar PLC
986,Suri-Srivastava Premium Ultrabook,Electronics,Laptops,42054.21,Suri-Srivastava
987,Wali Chromebook V2,Electronics,Laptops,10441.41,Wali Group
988,Rana Keyboard Premium,Fashion,Accessories,1377.24,"Rana, Comar and Ramachandran"
989,Khalsa-Sha Premium Rice,Grocery,Staples,606.24,Khalsa-Sha
990,Kunda VR Headset Elite,Electronics,Wearables,66566.5,"Kunda, Uppal and Barman"
991,Deep Sneakers Premium,Fashion,Footwear,2672.02,Deep PLC
992,Master-Bedi Sugar Max,Grocery,Staples,970.94,Master-Bedi
993,Som-Raju Bookshelf Plus,Home,Furniture,15636.22,Som-Raju
994,Shanker Premium Soap,Grocery,Personal Care,422.71,Shanker LLC
995,Chada-Wadhwa Perfume Premium,Beauty,Fragrance,1819.92,Chada-Wadhwa
996,Mall-Shukla Premium Face Wash,Beauty,Skincare,1388.99,Mall-Shukla
997,Lal-Dhaliwal Slippers V2,Fashion,Footwear,1888.7,Lal-Dhaliwal
